price,fit,residuals,weight,length,width,depth,table,cut,color,clarity,depth.percentage
4259,4364.761549,-105.7615487,0.9,6.2,6.14,3.83,59,Premium,G,VS2,62.1
4260,5131.456126,-871.456126,1.01,6.45,6.5,3.94,61,Very Good,D,SI2,60.8
4260,5282.842859,-1022.842859,1.01,6.52,6.58,3.88,59,Premium,G,SI1,59.2
4260,5413.761275,-1153.761275,1.01,6.51,6.57,3.91,57,Very Good,D,SI2,59.8
4260,5096.417275,-836.4172745,1.01,6.56,6.66,3.81,62,Good,D,SI2,57.6
4260,5560.235463,-1300.235463,1.01,6.36,6.42,3.93,56,Good,D,SI2,61.5
4260,5489.86891,-1229.86891,1.01,6.55,6.59,3.87,56,Very Good,D,SI2,58.9
4260,5413.708164,-1153.708164,1.01,6.42,6.47,3.98,57,Very Good,D,SI2,61.8
4260,5621.170178,-1361.170178,1.01,6.37,6.43,4.04,54,Good,D,SI2,63.1
4260,5337.663636,-1077.663636,1,6.42,6.45,3.94,57,Ideal,H,SI2,61.2
4260,5443.750584,-1183.750584,1.01,6.47,6.43,3.98,56,Ideal,G,SI2,61.7
4260,4662.832678,-402.8326785,0.9,6.17,6.21,3.87,55,Ideal,G,SI1,62.5
4262,5425.610065,-1163.610065,1.01,6.43,6.5,3.96,57,Very Good,J,VS1,61.3
4262,5129.985289,-867.9852893,1.01,6.35,6.44,3.93,62,Very Good,H,SI2,61.5
4263,3766.598856,496.4011441,0.8,5.95,5.97,3.67,57,Very Good,E,VS2,61.6
4263,5457.046501,-1194.046501,1.01,6.17,6.22,4.02,58,Fair,I,VS1,64.9
4264,6028.763256,-1764.763256,1.09,6.61,6.55,4.08,57,Ideal,H,SI2,62
4264,4764.444831,-500.4448307,0.94,6.26,6.18,3.89,58,Premium,H,VS2,62.5
4265,5043.280797,-778.2807967,0.96,6.35,6.38,3.84,57,Very Good,G,SI1,60.3
4265,5110.713409,-845.7134087,1,6.09,6.02,3.99,62,Fair,E,SI2,65.9
4265,4605.077711,-340.0777111,0.91,6.02,6.12,3.92,58,Good,D,SI1,64.6
4265,6065.735522,-1800.735522,1.11,6.6,6.56,4.12,59,Premium,J,VS2,62.6
4265,5093.668357,-828.6683571,1,6.27,6.2,3.97,61,Good,E,SI2,63.7
4265,4959.596442,-694.5964417,0.93,6.25,6.2,3.9,54,Ideal,H,VS1,62.7
4266,4446.479356,-180.4793564,0.9,6.13,6.19,3.8,59,Premium,H,VS2,61.7
4267,5695.193472,-1428.193472,1.06,6.56,6.61,3.98,59,Very Good,I,SI1,60.4
4267,5619.803301,-1352.803301,1.06,6.63,6.6,4.01,59,Ideal,H,SI2,60.6
4267,4710.227563,-443.2275628,0.91,6.16,6.19,3.85,56,Ideal,F,SI1,62.3
4268,4398.175362,-130.1753621,0.9,6.07,6.11,3.91,59,Very Good,F,VS2,64.2
4268,3709.456666,558.5433341,0.8,5.89,5.93,3.7,58,Premium,G,IF,62.6
4268,5582.784309,-1314.784309,1.03,6.43,6.48,4.02,57,Very Good,H,SI2,62.3
4268,4478.843465,-210.8434648,0.9,6.03,6.06,3.93,58,Good,F,VS2,65
4268,4355.34552,-87.34551968,0.9,6.03,6.07,3.9,60,Good,F,VS2,64.5
4268,6930.51281,-2662.51281,1.21,6.83,6.79,4.25,58,Premium,J,VS2,62.4
4268,5581.695086,-1313.695086,1.03,6.51,6.43,4.03,56,Ideal,F,SI2,62.3
4269,5319.306524,-1050.306524,1.01,6.45,6.39,3.86,59,Premium,G,SI2,60.1
4269,4436.516291,-167.5162911,0.9,6.14,6.22,3.81,59,Premium,G,VS2,61.7
4269,4614.389053,-345.3890531,0.9,6.17,6.23,3.84,56,Very Good,G,VS2,61.9
4269,4442.090556,-173.0905557,0.9,6.15,6.21,3.79,59,Very Good,G,VS2,61.3
4269,4431.863194,-162.8631935,0.9,6.18,6.24,3.78,59,Very Good,G,VS2,60.9
4269,4543.855683,-274.8556825,0.9,6.14,6.2,3.86,57,Ideal,G,VS2,62.6
4269,4487.674178,-218.6741779,0.9,6.08,6.12,3.88,58,Good,G,VS2,63.6
4269,5335.743242,-1066.743242,1,6.26,6.29,3.97,58,Very Good,F,SI2,63.3
4269,4683.812125,-414.8121245,0.9,6.19,6.16,3.81,55,Ideal,F,SI1,61.7
4269,5460.834177,-1191.834177,1.01,6.4,6.44,4.03,56,Ideal,G,SI2,62.8
4269,5995.793853,-1726.793853,1.1,6.57,6.53,4.1,59,Premium,I,SI2,62.6
4269,7108.42509,-2839.42509,1.21,6.81,6.75,4.32,55,Good,J,SI2,63.7
4269,7013.795061,-2744.795061,1.21,6.74,6.71,4.21,58,Premium,J,SI1,62.6
4270,5216.905603,-946.9056027,1.01,6.48,6.44,3.88,60,Premium,G,SI2,60.1
4270,5563.163543,-1293.163543,1.01,6.42,6.39,4.06,54,Very Good,F,SI2,63.4
4270,3981.0749,288.9251,0.81,5.97,6.03,3.71,55,Ideal,F,VS1,61.8
4270,5767.541013,-1497.541013,1.06,6.57,6.6,4.07,57,Ideal,I,SI2,61.8
4270,6427.976989,-2157.976989,1.15,6.71,6.69,4.2,58,Premium,G,SI2,62.7
4270,5381.505739,-1111.505739,1.01,6.39,6.31,4.02,57,Very Good,E,SI2,63.3
4271,5230.204153,-959.2041532,1.01,6.41,6.38,3.92,60,Very Good,G,SI1,63.5
4271,4045.507473,225.4925269,0.83,6.06,6.08,3.72,56,Ideal,E,VS2,61.3
4271,6343.707043,-2072.707043,1.13,6.8,6.76,4.06,57,Premium,I,SI2,59.9
4273,6115.096704,-1842.096704,1.11,6.58,6.64,4.09,59,Very Good,I,SI1,61.9
4273,6364.992116,-2091.992116,1.11,6.6,6.64,4.13,55,Ideal,I,SI1,62.4
4273,5271.929105,-998.9291048,1,6.48,6.55,3.89,58,Very Good,H,SI2,59.7
4273,5274.65696,-1001.65696,1,6.56,6.62,3.82,58,Good,I,SI1,58
4273,5915.360525,-1642.360525,1.09,6.59,6.53,4.05,59,Premium,I,SI1,61.7
4273,5580.820882,-1307.820882,1.09,6.97,6.9,3.9,62,Fair,I,SI1,56.4
4273,5590.196333,-1317.196333,1.02,6.51,6.48,3.99,55,Premium,G,SI1,61.4
4274,6845.484345,-2571.484345,1.2,6.7,6.66,4.23,59,Very Good,F,SI2,63.3
4274,2947.101428,1326.898572,0.74,5.85,5.87,3.47,62.6,Good,D,VVS1,59.2
4274,5616.986057,-1342.986057,1.01,6.17,6.21,4,56,Good,H,SI1,64.6
4274,6534.190663,-2260.190663,1.18,6.83,6.78,4.17,60,Premium,J,SI2,61.3
4274,5286.588397,-1012.588397,1,6.45,6.36,3.96,57,Ideal,F,SI2,61.8
4274,5440.588826,-1166.588826,1.03,6.5,6.42,4.03,58,Premium,H,SI1,62.4
4274,4557.702092,-283.7020915,0.92,6.27,6.21,3.89,58,Premium,D,SI1,62.3
4274,5408.60757,-1134.60757,1.03,6.43,6.4,4.04,59,Premium,H,SI1,63
4274,4754.344195,-480.3441953,0.96,6.36,6.32,3.81,61,Premium,D,SI2,60
4274,6765.909076,-2491.909076,1.2,6.73,6.67,4.21,60,Premium,F,SI2,62.7
4275,2605.130909,1669.869091,0.65,5.63,5.65,3.42,57,Ideal,D,VVS2,60.7
4275,6249.699085,-1974.699085,1.1,6.62,6.65,4.13,55,Ideal,J,SI1,62.2
4276,5596.441336,-1320.441336,1.01,6.42,6.37,4.01,54,Premium,F,SI1,62.7
4276,4246.776297,29.22370312,0.9,6.33,6.38,3.71,61,Very Good,G,VS2,58.4
4276,6086.574635,-1810.574635,1.1,6.53,6.59,4.13,58,Very Good,H,SI1,63
4276,6067.080596,-1791.080596,1.1,6.59,6.61,4.1,58,Very Good,H,SI1,62.1
4276,5769.02487,-1493.02487,1.08,6.61,6.67,4.02,60,Very Good,I,SI1,60.5
4276,6572.970917,-2296.970917,1.14,6.71,6.72,4.17,55,Ideal,I,SI2,62.1
4276,5958.020511,-1682.020511,1.07,6.54,6.6,4.08,56,Ideal,J,SI1,62.1
4276,5427.809601,-1151.809601,1,6.24,6.31,4.07,56,Good,H,SI1,64.9
4276,5323.402864,-1047.402864,1.01,6.33,6.31,4.06,58,Good,F,SI1,64.2
4276,5307.369953,-1031.369953,1.01,6.21,6.16,3.97,60,Good,F,SI1,64.1
4276,5430.907416,-1154.907416,1.01,6.16,6.1,4.04,58,Fair,F,SI1,65.9
4276,5335.059888,-1059.059888,1.01,6.06,6,4.05,60,Fair,F,SI1,67.2
4276,5119.58376,-843.58376,1.01,6.32,6.18,4.12,60,Fair,D,SI1,65.9
4276,5586.889287,-1310.889287,1.01,6.38,6.31,3.95,55,Ideal,F,SI1,62.3
4277,6254.029353,-1977.029353,1.12,6.59,6.64,4.13,58,Premium,E,SI2,62.4
4277,7580.246216,-3303.246216,1.29,6.82,6.75,4.48,58,Fair,G,I1,66
4277,4070.764311,206.2356886,0.9,6.26,6.29,3.6,65,Fair,D,VS2,57.4
4277,5530.13824,-1253.13824,1.04,6.6,6.53,4.07,57,Ideal,G,SI2,62
4277,5528.23144,-1251.23144,1.04,6.58,6.52,3.99,58,Premium,G,SI2,60.9
4277,5544.601179,-1267.601179,1.04,6.47,6.43,4.06,58,Premium,G,SI2,62.9
4278,4531.575778,-253.5757782,0.9,6.02,6.07,3.87,58,Good,E,VS2,64
4278,5536.348049,-1258.348049,1,6.41,6.45,3.98,54,Ideal,J,VS2,61.9
579,768.3706159,-189.3706159,0.33,4.41,4.43,2.74,54,Ideal,E,SI1,62
579,668.7765863,-89.77658632,0.33,4.42,4.45,2.77,55,Ideal,E,SI1,62.5
579,470.4095816,108.5904184,0.33,4.5,4.55,2.68,58,Premium,H,VS1,59.2
579,667.2873072,-88.28730718,0.33,4.46,4.49,2.74,55,Ideal,G,VS2,61.2
579,530.5698483,48.43015173,0.33,4.43,4.46,2.75,57,Ideal,E,SI1,61.9
580,629.5701154,-49.57011543,0.32,4.39,4.43,2.71,55,Ideal,G,VS2,61.5
580,587.5147212,-7.514721195,0.32,4.43,4.49,2.74,55,Ideal,H,VS1,61.4
580,529.5796406,50.42035944,0.32,4.43,4.45,2.71,56,Ideal,H,VS1,61
580,36.60393419,543.3960658,0.26,4.22,4.18,2.5,58,Premium,F,VS1,59.5
580,220.3337001,359.6662999,0.26,4.1,4.08,2.55,56,Ideal,F,VS1,62.3
580,158.4988942,421.5011058,0.26,4.13,4.11,2.51,57,Ideal,F,VS1,60.9
580,-56.47622126,636.4762213,0.26,4.15,4.1,2.48,60,Premium,E,VS1,60.1
580,195.5296935,384.4703065,0.26,4.13,4.11,2.56,56,Premium,E,VS2,62.1
580,39.54297411,540.4570259,0.26,4.19,4.15,2.52,58,Premium,E,VS2,60.4
580,280.4149301,299.5850699,0.26,4.13,4.09,2.54,55,Ideal,E,VS1,61.8
580,76.42054906,503.5794509,0.26,4.11,4.1,2.54,58,Premium,E,VS1,61.9
580,282.1289877,297.8710123,0.26,4.12,4.1,2.55,55,Ideal,D,VS1,62
580,700.6488311,-120.6488311,0.35,4.62,4.53,2.82,55,Ideal,I,SI2,61.6
580,417.8514485,162.1485515,0.32,4.45,4.49,2.65,58,Premium,E,VS2,59.3
581,459.8911885,121.1088115,0.3,4.24,4.27,2.68,56,Very Good,H,VVS2,63
581,235.5742315,345.4257685,0.3,4.27,4.34,2.67,59,Very Good,H,VVS2,62
581,421.8281496,159.1718504,0.3,4.29,4.31,2.69,56,Very Good,G,VS1,62.6
581,496.8824694,84.11753062,0.3,4.29,4.32,2.69,55,Ideal,H,VVS2,62.5
581,403.0874829,177.9125171,0.3,4.34,4.38,2.68,56,Ideal,H,VVS2,61.5
581,849.8999226,-268.8999226,0.38,4.6,4.65,2.88,57,Ideal,D,SI1,62.3
581,634.4711283,-53.4711283,0.34,4.5,4.52,2.79,56,Good,F,SI1,61.9
581,990.1358631,-409.1358631,0.43,4.83,4.78,2.98,59,Premium,H,I1,62
581,-12.71098732,593.7109873,0.31,4.6,4.56,2.56,62,Fair,E,VS2,55.9
581,648.1443209,-67.14432093,0.38,4.65,4.68,2.81,60,Very Good,I,SI1,60.2
581,942.3377783,-361.3377783,0.38,4.58,4.63,2.87,56,Ideal,I,SI1,62.3
4278,5076.913003,-798.913003,0.97,6.37,6.41,3.92,57,Ideal,J,VS1,61.3
4278,5601.406671,-1323.406671,1.07,6.71,6.59,3.89,61,Premium,G,SI2,58.5
4278,5715.602293,-1437.602293,1.07,6.67,6.61,3.98,59,Premium,G,SI2,59.9
4278,7237.085437,-2959.085437,1.24,6.98,6.94,4.23,57,Premium,E,SI2,60.8
4278,7237.085437,-2959.085437,1.24,6.98,6.94,4.23,57,Premium,E,SI2,60.8
4278,5618.907785,-1340.907785,1.07,6.7,6.65,3.99,60,Premium,G,SI2,59.8
4279,4774.040723,-495.0407232,0.91,6.1,6.17,3.92,55,Good,F,SI1,63.9
4279,4728.174362,-449.1743617,0.91,6.33,6.36,3.79,55,Very Good,F,SI1,59.7
4279,2390.966615,1888.033385,0.61,5.46,5.43,3.38,56,Ideal,D,VVS1,62.1
4280,5640.530258,-1360.530258,1.03,6.47,6.43,3.99,56,Ideal,F,SI2,61.9
4281,5556.929501,-1275.929501,1.02,6.42,6.5,3.93,57,Ideal,I,VS2,60.8
4281,5598.124322,-1317.124322,1.02,6.37,6.43,4.01,56,Ideal,I,VS2,62.7
4281,4884.4549,-603.4549003,0.92,6.25,6.37,3.9,54,Very Good,G,SI1,61.8
4281,2604.312368,1676.687632,0.64,5.57,5.59,3.43,56,Ideal,D,VVS1,61.5
4281,5175.037293,-894.0372929,0.98,6.33,6.24,4.03,56,Fair,G,SI1,64.4
4281,5009.693564,-728.6935642,1.05,6.71,6.6,3.92,66,Fair,I,VS1,58.9
4281,5606.347929,-1325.347929,1.05,6.43,6.36,4.04,59,Very Good,E,SI2,63.2
4282,6229.819108,-1947.819108,1.13,6.65,6.68,4.15,59,Very Good,F,SI2,62.3
4282,5445.934702,-1163.934702,1.03,6.41,6.45,4.02,59,Very Good,F,SI1,62.5
4283,5528.994808,-1245.994808,1.03,6.52,6.47,4,57,Ideal,J,VS2,61.6
4283,6328.093465,-2045.093465,1.11,6.59,6.64,4.09,56,Very Good,J,VS2,61.8
4283,6070.112266,-1787.112266,1.1,6.6,6.63,4.09,58,Very Good,J,SI2,61.8
4283,5442.903032,-1159.903032,1.03,6.4,6.43,4.03,59,Very Good,H,SI2,62.8
4283,5627.645618,-1344.645618,1.03,6.53,6.63,3.99,56,Ideal,H,SI2,60.6
4283,6123.613619,-1840.613619,1.11,6.63,6.51,4.1,58,Premium,F,SI2,62.1
4284,5762.592547,-1478.592547,1.07,6.59,6.67,4.01,59,Premium,E,SI2,60.5
4284,4895.424555,-611.4245549,0.91,6.07,6.24,3.9,54,Good,G,VS1,63.4
4284,4492.860444,-208.8604436,0.91,6.03,6.11,3.86,60,Good,G,VS1,63.6
4284,4616.451019,-332.4510188,0.91,6.07,6.15,3.86,58,Good,G,VS1,63.2
4284,3770.885031,513.1149695,0.81,5.94,6,3.72,58,Premium,D,VS1,62.3
4284,4374.150378,-90.15037792,0.91,6.21,6.25,3.87,60,Very Good,E,SI1,62.1
4284,5469.369521,-1185.369521,1.02,6.43,6.55,3.95,58,Very Good,F,SI2,60.9
4284,5144.236079,-860.2360788,1,6.37,6.34,3.93,60,Premium,G,SI2,61.8
4284,9529.585147,-5245.585147,1.5,6.94,6.87,4.75,57,Fair,J,I1,68.8
4284,4587.279287,-303.2792873,0.91,6.21,6.25,3.88,57,Ideal,E,SI1,62.3
4284,5323.465971,-1039.465971,1,6.37,6.31,3.98,57,Ideal,G,SI2,62.8
4284,5301.827844,-1017.827844,1.02,6.43,6.37,4.04,59,Very Good,H,SI2,63.1
4284,5564.94277,-1280.94277,1.02,6.48,6.41,4.04,55,Premium,I,SI1,62.7
4284,5688.380121,-1404.380121,1.02,6.44,6.4,4.01,54,Premium,H,SI2,62.5
4284,5209.48138,-925.4813798,1.02,6.84,6.6,3.9,58,Premium,I,SI1,58
4284,4557.567882,-273.5678822,0.9,6.25,6.2,3.83,56,Ideal,F,SI1,61.5
4284,5322.296162,-1038.296162,1.02,6.51,6.46,3.95,59,Premium,H,SI2,60.9
4284,5342.803998,-1058.803998,1.02,6.54,6.5,3.9,59,Premium,H,SI2,59.8
4284,5574.03778,-1290.03778,1.02,6.51,6.47,4.01,55,Ideal,H,SI2,61.8
4284,5229.950936,-945.9509362,1.02,6.57,6.53,3.93,60,Premium,F,SI2,60
4285,3235.715146,1049.284854,0.72,5.72,5.77,3.57,56,Ideal,E,VVS2,62.1
4285,5046.264441,-761.2644407,1.01,6.29,6.42,3.9,64,Good,E,SI2,61.4
4286,5034.033896,-748.033896,1.02,6.61,6.55,3.86,63,Very Good,E,SI2,58.7
4286,4656.351817,-370.3518173,0.9,6.09,6.12,3.84,56,Very Good,E,SI1,62.9
4287,4268.161732,18.83826829,0.92,6.3,6.24,3.86,62,Premium,G,VS2,61.6
4288,4549.972134,-261.9721342,0.9,6.25,6.34,3.77,57,Very Good,E,SI2,59.9
4289,3241.284836,1047.715164,0.71,5.7,5.75,3.64,54,Good,D,VS2,63.6
4289,4678.153676,-389.1536763,0.91,6.05,6.12,3.89,57,Very Good,E,SI1,63.9
4289,4373.271243,-84.27124276,0.9,6.11,6.19,3.82,60,Very Good,D,SI1,62.1
4290,5658.300243,-1368.300243,1.04,6.47,6.5,4.02,57,Very Good,I,SI1,62
4290,5446.753243,-1156.753243,1.04,6.47,6.51,4.01,60,Premium,I,SI1,61.8
4290,5638.752115,-1348.752115,1.04,6.6,6.66,4.05,56,Ideal,H,SI2,61.1
4290,5611.14858,-1321.14858,1.03,6.37,6.47,4.04,57,Ideal,G,SI2,62.9
4290,5347.966674,-1057.966674,1.04,6.4,6.44,4,62,Good,E,SI2,62.3
4290,6322.420185,-2032.420185,1.12,6.66,6.61,4.16,56,Ideal,H,SI1,62.7
4291,5474.554823,-1183.554823,1.02,6.42,6.44,4.03,57,Ideal,G,SI2,62.7
4291,5358.25257,-1067.25257,1.02,6.38,6.4,4.02,59,Very Good,G,SI2,62.9
4291,5383.413503,-1092.413503,1.02,6.37,6.42,4,59,Premium,G,SI2,62.5
4291,5192.170637,-901.1706367,1.02,6.46,6.47,3.98,61,Very Good,G,SI2,61.6
4291,4441.733629,-150.7336288,0.9,6.13,6.16,3.8,59,Very Good,D,SI1,61.8
4291,7343.187466,-3052.187466,1.29,7,6.94,4.26,62,Premium,I,SI2,61.1
4292,5529.898771,-1237.898771,1.03,6.36,6.42,4.05,58,Very Good,J,VS1,63.4
4292,5632.190681,-1340.190681,1.05,6.46,6.43,4.09,58,Very Good,I,SI1,63.5
4293,4273.96846,19.03153982,0.85,6.08,6.14,3.78,55,Very Good,F,VS1,62
4293,1994.792999,2298.207001,0.56,5.28,5.31,3.28,57,Ideal,D,IF,61.9
4293,4505.329219,-212.3292186,0.91,6.3,6.25,3.8,58,Premium,H,VS2,60.6
4294,6793.992418,-2499.992418,1.18,6.68,6.74,4.26,57,Very Good,J,SI2,63.5
4294,6202.811969,-1908.811969,1.13,6.68,6.65,4.15,59,Premium,H,SI2,62.3
4295,5467.572829,-1172.572829,1.01,6.35,6.39,3.96,57,Very Good,J,SI1,62.2
4295,5397.386962,-1102.386962,1,6.59,6.65,3.93,55,Ideal,H,SI2,59.4
4295,4993.57777,-698.5777696,1,6.32,6.27,3.87,63,Very Good,D,SI2,61.5
4295,5241.057886,-946.0578861,1,6.61,6.55,3.8,58,Good,D,SI2,57.8
4295,5163.790712,-868.790712,1,6.35,6.32,4.02,59,Very Good,D,SI2,63.5
4295,5297.516019,-1002.516019,1,6.32,6.28,4.06,57,Fair,G,SI1,64.4
4295,5345.391533,-1050.391533,1,6.41,6.31,4.01,56,Very Good,G,SI1,63.1
4295,5218.980473,-923.9804725,1,6.25,6.15,4.11,58,Fair,G,SI1,66.2
4295,5165.294562,-870.2945616,1,6.29,6.19,3.95,60,Very Good,D,SI2,63.3
4295,5248.82169,-953.8216904,1,6.48,6.45,3.9,58,Premium,D,SI2,60.3
4295,5110.522322,-815.5223223,1,6.45,6.41,3.91,60,Premium,D,SI2,60.8
4296,4358.126486,-62.12648613,0.9,6.2,6.24,3.76,60,Very Good,G,VS2,60.5
4296,4258.307678,37.69232194,0.9,6.18,6.21,3.81,61,Good,G,VS2,61.5
4297,5477.639604,-1180.639604,1.02,6.52,6.56,3.95,57,Ideal,H,SI2,60.5
4297,4478.63228,-181.6322796,0.9,6.14,6.16,3.84,58,Very Good,G,VS1,62.4
4297,4713.957682,-416.9576822,0.93,6.22,6.18,3.86,58,Premium,F,SI1,62.3
4298,4701.885925,-403.885925,0.91,6.12,6.18,3.9,56,Good,H,VS1,63.4
4298,5480.099565,-1182.099565,1.01,6.43,6.38,3.96,56,Very Good,F,SI2,61.8
4299,5258.589499,-959.5894995,1.01,6.44,6.42,3.96,59,Premium,E,SI1,61.6
4299,5300.459634,-1001.459634,1.01,6.32,6.26,3.99,59,Very Good,E,SI2,63.4
4299,5276.769537,-977.7695366,1.01,6.43,6.3,4.02,58,Very Good,F,SI2,63.2
4299,5376.42055,-1077.42055,1.01,6.39,6.37,4.04,57,Very Good,F,SI2,63.3
4299,5353.723174,-1054.723174,1.01,6.5,6.42,3.97,57,Ideal,G,SI2,61.5
4301,6759.428215,-2458.428215,1.2,6.65,6.58,4.18,61,Very Good,I,SI1,63.1
4301,6865.688366,-2564.688366,1.2,6.8,6.75,4.12,59,Premium,H,SI2,60.8
4301,5333.596582,-1032.596582,0.96,6.24,6.21,3.92,53,Ideal,G,SI1,63
4302,5066.761317,-764.7613168,1.01,6.41,6.46,3.96,62,Good,F,SI2,61.5
4303,6434.906323,-2131.906323,1.13,6.66,6.63,4.15,56,Ideal,E,SI2,62.4
4303,4655.984894,-352.9848943,0.91,6.12,6.17,3.86,57,Very Good,D,SI1,62.8
4303,5427.481921,-1124.481921,1.02,6.53,6.57,3.91,58,Very Good,H,SI2,59.7
4303,5976.269314,-1673.269314,1.09,6.79,6.74,4.01,57,Premium,J,VS1,59.3
4304,3521.874628,782.1253718,0.77,5.91,5.94,3.62,57,Very Good,F,VVS1,61.1
4304,4863.502082,-559.5020816,0.93,6.19,6.24,3.9,56,Very Good,E,SI1,62.8
4304,3631.9919,672.0081,0.8,5.88,5.95,3.72,59,Very Good,E,VVS2,62.9
4304,5384.436319,-1080.436319,1.01,6.57,6.62,3.9,57,Very Good,F,SI2,59.1
4304,4543.627032,-239.627032,0.9,6.23,6.16,3.76,57,Ideal,D,SI1,60.7
4304,4538.131804,-234.1318041,0.9,6.12,6.07,3.86,57,Very Good,D,SI1,63.3
4304,4342.439542,-38.43954242,0.9,6.19,6.14,3.77,60,Premium,D,SI1,61.2
4304,4597.1202,-293.1202002,0.9,6.16,6.12,3.85,56,Premium,D,SI1,62.7
4304,4454.260365,-150.2603646,0.9,6.21,6.15,3.8,58,Premium,D,SI1,61.5
4304,4189.370787,114.6292129,0.9,6.13,6.1,3.73,63,Very Good,D,SI1,61
4304,4500.333062,-196.3330621,0.9,6.15,6.11,3.89,57,Very Good,D,SI1,63.5
4304,4224.608492,79.39150801,0.9,6.24,6.19,3.69,62,Premium,D,SI1,59.4
4304,4460.138444,-156.1384444,0.9,6.15,6.09,3.84,58,Premium,D,SI1,62.7
4304,4463.302263,-159.3022628,0.9,6.15,6.11,3.84,58,Premium,D,SI1,62.6
4305,5308.5324,-1003.5324,1,6.35,6.26,4.01,57,Good,H,VS2,63.6
4306,5377.941865,-1071.941865,1.01,6.35,6.38,3.98,58,Very Good,H,SI1,62.5
4306,5450.321442,-1144.321442,1.01,6.36,6.42,3.98,57,Very Good,H,SI1,62.3
4307,6439.027217,-2132.027217,1.13,6.59,6.7,4.13,57,Ideal,I,SI2,61.7
4307,6106.643994,-1799.643994,1.11,6.64,6.68,4.15,58,Very Good,E,SI2,62.3
4307,5701.797463,-1394.797463,1.07,6.52,6.56,4.04,60,Very Good,I,SI1,61.8
4307,5065.810627,-758.8106275,1,6.36,6.4,3.96,61,Good,E,SI2,62.1
4307,6326.994495,-2019.994495,1.16,6.9,6.72,4.09,60,Fair,G,SI2,60.1
4308,5245.112074,-937.1120744,1,6.31,6.37,3.96,59,Very Good,E,SI2,62.5
4308,5091.237408,-783.2374076,0.98,6.37,6.32,3.92,58,Premium,F,SI2,61.8
4308,5251.467995,-943.4679949,1.01,6.66,6.62,3.89,58,Premium,E,SI2,58.6
4309,4606.59419,-297.5941901,0.9,6.14,6.04,3.84,56,Very Good,G,VS2,63.1
4309,4406.835385,-97.83538547,0.9,6.02,5.98,3.82,60,Good,G,VS2,63.7
4309,4434.749122,-125.7491218,0.9,6.06,6.11,3.87,59,Good,F,VS2,63.6
4309,4400.942735,-91.94273517,0.9,6.1,6.13,3.88,59,Good,H,VS1,63.5
4309,4538.956731,-229.9567305,0.9,6.06,6.12,3.83,58,Very Good,H,VS1,62.9
4309,4468.251693,-159.2516931,0.9,6.09,6.14,3.8,59,Very Good,H,VS1,62.1
4309,4687.676204,-378.6762035,0.9,6.09,6.13,3.9,55,Good,F,VS2,63.8
4309,4468.669214,-159.6692143,0.9,6.15,6.19,3.85,58,Premium,H,VS1,62.4
4309,4430.682304,-121.682304,0.91,6.18,6.24,3.72,61,Good,H,VS2,59.9
4309,4355.830723,-46.83072303,0.9,6.16,6.13,3.78,60,Premium,G,VS2,61.5
4309,4670.81945,-361.8194501,0.92,6.22,6.18,3.88,57,Ideal,E,SI2,62.6
4309,4691.068411,-382.068411,0.9,6.19,6.11,3.89,54,Very Good,G,VS2,63.3
4309,4272.289024,36.71097622,0.9,5.99,5.96,3.93,61,Fair,G,VS2,65.8
4309,4696.038917,-387.0389171,0.9,6.22,6.19,3.87,54,Ideal,G,VS2,62.4
4310,5628.168803,-1318.168803,1.04,6.45,6.4,4.06,57,Very Good,H,SI1,63.2
4310,6847.752647,-2537.752647,1.21,6.77,6.73,4.21,60,Premium,F,SI2,62.4
4311,2585.645316,1725.354684,0.66,5.6,5.67,3.42,59,Very Good,D,VVS2,60.7
4311,5187.951442,-876.9514419,1,6.39,6.43,3.97,59,Very Good,E,SI2,61.9
4311,5255.2604,-944.2603998,1,6.38,6.44,3.89,59,Very Good,E,SI2,60.7
4312,5495.803987,-1183.803987,1,6.34,6.28,4.07,54,Fair,D,SI2,64.5
4312,5217.012101,-905.0121008,1,6.35,6.38,3.96,59,Very Good,E,SI2,62.2
4312,7097.023224,-2785.023224,1.21,6.72,6.77,4.23,57,Very Good,J,SI1,62.7
4312,5100.895108,-788.895108,1,6.39,6.44,3.89,61,Very Good,E,SI2,60.6
4312,5563.580945,-1251.580945,1,6.25,6.29,3.97,55,Good,E,SI2,63.3
4312,6052.916051,-1740.916051,1.12,6.73,6.77,4.09,60,Very Good,I,SI1,60.6
4312,5905.965297,-1593.965297,1.1,6.82,6.77,3.92,60,Good,I,SI1,57.7
4312,5791.873659,-1479.873659,1.1,6.73,6.69,4.05,61,Premium,I,SI1,60.4
4312,5260.167811,-948.1678114,1,6.25,6.18,4.06,58,Fair,H,VVS2,65.3
4312,5319.420504,-1007.420504,1,6.27,6.23,4.07,57,Fair,H,VVS2,65.1
4312,5080.726734,-768.7267335,1,6.36,6.31,3.92,61,Premium,H,VVS2,61.9
4312,5171.926014,-859.9260137,1,6.22,6.18,4.01,60,Fair,G,SI1,64.7
4312,5409.559964,-1097.559964,1,5.98,5.95,4.08,58,Fair,F,VS2,68.3
4312,5083.195141,-771.1951406,1,6.18,6.13,3.96,62,Good,D,SI1,64.3
4312,5367.838205,-1055.838205,1,6.46,6.41,3.95,56,Ideal,H,SI2,61.4
4313,4420.819351,-107.8193514,0.91,6.18,6.22,3.83,60,Premium,H,VS2,61.8
