date,kftx,gold,sp500,nasdaq,dxy,expinf
2015-10-13,947.244,1168.84,2003.69,4352.94,94.759,1.86
2015-10-14,924.274,1184.13,1994.24,4346.92,93.931,1.83
2015-10-15,943.777,1183.1,2023.86,4418.22,94.371,1.82
2015-10-16,942.353,1177.3,2033.11,4438.62,94.54,1.78
2015-10-19,946.974,1170.79,2033.66,4462.07,94.928,1.77
2015-10-20,943.904,1176.04,2030.77,4438.18,94.913,1.8
2015-10-21,930.678,1167.18,2018.94,4413.52,95.035,1.77
2015-10-22,947.421,1166.05,2052.51,4503.22,96.378,1.8
2015-10-23,957.475,1164.45,2075.15,4624.09,97.127,1.83
2015-10-26,958.176,1163.04,2071.18,4630.85,96.861,1.8
2015-10-27,949.342,1166.88,2065.89,4639.23,96.906,1.81
2015-10-28,967.978,1156.1,2090.35,4678.58,97.782,1.8
2015-10-29,963.014,1145.97,2089.41,4670.77,97.282,1.85
2015-10-30,957.046,1142.11,2079.36,4648.83,96.946,1.86
2015-11-02,965.357,1133.84,2104.05,4703.92,96.928,1.87
2015-11-03,965.189,1117.79,2109.79,4719.05,97.158,1.89
2015-11-04,964.346,1107.9,2102.31,4717.55,97.95,1.88
2015-11-05,964.747,1103.92,2099.93,4702.9,97.936,1.87
2015-11-06,972.674,1089.8,2099.2,4707.23,99.168,1.93
2015-11-09,964.884,1092.31,2078.58,4655.52,98.979,1.92
2015-11-10,966.593,1089.67,2081.72,4641.73,99.293,1.85
2015-11-11,967.083,1086.26,2075,4636.94,99.013,1.85
2015-11-12,954.327,1085.2,2045.97,4588.93,98.649,1.84
2015-11-13,942.217,1083.91,2023.04,4502.14,98.998,1.83
2015-11-16,951.723,1082.76,2053.19,4565.47,99.442,1.82
2015-11-17,953.081,1070.3,2050.44,4565.82,99.631,1.83
2015-11-18,964.101,1070.73,2083.58,4653.44,99.652,1.87
2015-11-19,962.871,1082.21,2081.24,4655.35,98.989,1.85
2015-11-20,966.917,1078.01,2089.17,4686.36,99.565,1.89
2015-11-23,969.879,1069.18,2086.59,4674.79,99.803,1.89
2015-11-24,965.709,1075.65,2089.14,4669.41,99.527,1.91
2015-11-25,970.308,1071.12,2088.87,4672.88,99.795,1.91
2015-11-26,970.308,1072.33,2088.87,4672.88,99.795,1.91
2015-11-27,973.269,1057.45,2090.11,4680.47,100.02,1.89
2015-11-30,970.26,1064.77,2080.41,4664.51,100.17,1.88
2015-12-01,974.247,1069.29,2102.63,4716.16,99.795,1.85
2015-12-02,968.919,1053.7,2079.51,4686.22,99.993,1.85
2015-12-03,953.23,1062.11,2049.62,4606.76,97.621,1.89
2015-12-04,972.186,1086.44,2091.69,4716.12,98.354,1.9
2015-12-07,961.866,1071.34,2077.07,4693.62,98.655,1.87
2015-12-08,957.585,1074.96,2063.59,4694.77,98.474,1.87
2015-12-09,942.65,1072.78,2047.62,4622.14,97.345,1.85
2015-12-10,951.51,1071.58,2052.23,4643.05,97.939,1.82
2015-12-11,930.588,1074.77,2012.37,4537.56,97.565,1.75
2015-12-14,934.293,1059.86,2021.94,4570.16,97.604,1.73
2015-12-15,944.88,1061.22,2043.41,4597.33,98.217,1.74
2015-12-16,954.927,1072.32,2073.07,4664.56,97.871,1.72
2015-12-17,942.868,1051.1,2041.89,4598.14,99.27,1.73
2015-12-18,925.51,1066.25,2005.55,4514.83,98.703,1.71
2015-12-21,931.037,1078.4,2021.15,4560.55,98.363,1.71
2015-12-22,938.357,1072.43,2038.97,4589.26,98.235,1.73
2015-12-23,947.128,1070.5,2064.29,4624.59,98.341,1.77
2015-12-24,948.974,1076.1,2060.99,4622.77,97.984,1.81
2015-12-25,948.974,1076.1,2060.99,4622.77,97.847,1.81
2015-12-28,948.707,1069.08,2056.5,4621.35,97.919,1.76
2015-12-29,955.854,1069.11,2078.36,4691.08,98.101,1.78
2015-12-30,947.284,1061.44,2063.36,4652.01,98.266,1.8
2015-12-31,939.932,1061.1,2043.94,4593.27,98.631,1.77
2016-01-01,939.932,1061.1,2043.94,4593.27,98.683,1.77
2016-01-04,917.076,1074.61,2012.66,4497.86,98.869,1.79
2016-01-05,919.144,1077.68,2016.71,4484.18,99.404,1.81
2016-01-06,908.131,1093.67,1990.26,4443.98,99.181,1.8
2016-01-07,886.756,1108.97,1943.09,4305.73,98.219,1.75
2016-01-08,874.272,1104.15,1922.03,4270.78,98.54,1.73
2016-01-11,871.741,1094.2,1923.67,4283.55,98.725,1.71
2016-01-12,876.314,1086.56,1938.68,4333.72,98.974,1.67
2016-01-13,850.134,1093.59,1890.28,4183.12,98.933,1.68
2016-01-14,861.255,1078.38,1921.84,4272.97,99.089,1.66
2016-01-15,847.293,1088.88,1880.33,4141.08,98.956,1.6
2016-01-18,847.293,1089.68,1880.33,4141.08,98.956,1.6
2016-01-19,843.528,1087.41,1881.33,4147.08,98.991,1.6
2016-01-20,839.733,1100.92,1859.33,4136.28,99.091,1.54
2016-01-21,838.459,1101.2,1868.99,4142.6,99.056,1.48
2016-01-22,856.298,1097.95,1906.9,4259.77,99.574,1.55
2016-01-25,841.476,1107.9,1877.08,4196.53,99.36,1.53
2016-01-26,853.17,1119.91,1903.63,4233.85,99.087,1.55
2016-01-27,840.033,1124.97,1882.95,4128.86,98.902,1.62
2016-01-28,835.367,1115.33,1893.36,4186.06,98.51,1.64
2016-01-29,864.527,1118.21,1940.24,4279.17,99.606,1.63
2016-02-01,865.709,1128.41,1939.38,4286.56,99.009,1.6
2016-02-02,847.128,1129.01,1903.03,4193.1,98.872,1.58
2016-02-03,849.124,1142.63,1912.53,4171.97,97.288,1.6
2016-02-04,846.513,1155.59,1915.45,4167.77,96.474,1.59
2016-02-05,824.283,1173.4,1880.05,4024.47,97.031,1.59
2016-02-08,799.596,1189.23,1853.44,3960.67,96.57,1.49
2016-02-09,799.476,1189.13,1852.21,3947.8,96.071,1.49
2016-02-10,798.705,1197.12,1851.86,3966.28,95.888,1.47
2016-02-11,792.027,1246.7,1829.08,3962.22,95.562,1.42
2016-02-12,816.788,1237.97,1864.78,4019.19,95.94,1.47
2016-02-15,816.788,1209.3,1864.78,4019.19,95.94,1.47
2016-02-16,836.413,1200.44,1895.58,4104.33,96.868,1.47
2016-02-17,848.299,1208.5,1926.82,4199.1,96.786,1.52
2016-02-18,846.842,1230.87,1917.83,4151.49,96.951,1.46
2016-02-19,853.385,1226.8,1917.78,4164.09,96.6,1.46
2016-02-22,866.303,1208.63,1945.5,4231.27,97.379,1.51
2016-02-23,857.389,1226.85,1921.27,4162.54,97.481,1.51
2016-02-24,860.337,1228.75,1929.8,4200.66,97.458,1.57
2016-02-25,864.178,1232.91,1951.7,4241.06,97.287,1.6
2016-02-26,866.045,1223.46,1948.05,4235.62,98.148,1.62
2016-02-29,860.878,1238.67,1932.23,4201.12,98.211,1.61
2016-03-01,878.119,1232.15,1978.35,4333.61,98.352,1.67
2016-03-02,881.835,1239.98,1986.45,4334.39,98.214,1.68
2016-03-03,894.556,1264.25,1993.4,4325.86,97.592,1.7
2016-03-04,898.636,1258.95,1999.99,4329,97.34,1.66
2016-03-07,897.4,1267.33,2001.76,4303.33,97.071,1.6
2016-03-08,884.889,1261.44,1979.26,4265.51,97.209,1.59
2016-03-09,888.357,1253.23,1989.26,4293.23,97.173,1.65
2016-03-10,884.288,1272.25,1989.57,4286.97,96.066,1.61
2016-03-11,899.746,1249.45,2022.19,4361.83,96.172,1.67
2016-03-14,901.88,1235.27,2019.64,4367.33,96.624,1.66
2016-03-15,894.814,1232.38,2015.93,4367.08,96.633,1.65
2016-03-16,899.678,1262.57,2027.22,4404.2,95.89,1.71
2016-03-17,909.358,1257.97,2040.59,4400.26,94.76,1.68
2016-03-18,912.717,1255.4,2049.58,4410.83,95.086,1.75
2016-03-21,918.766,1243.75,2051.6,4426.98,95.288,1.78
2016-03-22,918.46,1248.32,2049.8,4437.62,95.648,1.78
2016-03-23,909.155,1220.11,2036.71,4402.56,96.046,1.72
2016-03-24,909.007,1216.82,2035.94,4405.53,96.142,1.72
2016-03-25,909.007,1217.05,2035.94,4405.53,96.273,1.72
2016-03-28,910.296,1221.71,2037.05,4398.06,95.943,1.72
2016-03-29,929.949,1242.2,2055.01,4467.72,95.16,1.75
2016-03-30,931.869,1225.02,2063.95,4490.88,94.841,1.78
2016-03-31,938.594,1232.75,2059.74,4483.66,94.586,1.75
2016-04-01,942.871,1222.6,2072.78,4532.08,94.619,1.75
2016-04-04,935.526,1215.43,2066.13,4511.7,94.51,1.8
2016-04-05,924.903,1231.35,2045.17,4470.75,94.631,1.75
2016-04-06,937.075,1222.47,2066.66,4543.78,94.43,1.75
2016-04-07,922.767,1240.45,2041.91,4475.29,94.482,1.75
2016-04-08,925.916,1240.69,2047.6,4474.93,94.235,1.73
2016-04-11,922.2,1257.88,2041.99,4458.71,93.95,1.71
2016-04-12,926.405,1255.63,2061.72,4496.04,93.959,1.75
2016-04-13,944.555,1242.47,2082.42,4554.72,94.744,1.69
2016-04-14,940.471,1227.89,2082.78,4554.63,94.902,1.7
2016-04-15,939.311,1233.99,2080.73,4543.16,94.696,1.7
2016-04-18,948.69,1232.49,2094.34,4565.42,94.49,1.73
2016-04-19,952.29,1250.19,2100.8,4537.09,93.976,1.74
2016-04-20,957.864,1244.25,2102.4,4540.44,94.492,1.75
2016-04-21,948.826,1248.05,2091.48,4540.8,94.599,1.72
2016-04-22,952.266,1233.03,2091.58,4474.19,95.116,1.72
2016-04-25,948.343,1237.97,2087.79,4474.13,94.842,1.74
2016-04-26,955.052,1243.4,2091.7,4452.97,94.573,1.78
2016-04-27,959.774,1245.83,2095.15,4416.64,94.387,1.79
2016-04-28,952.842,1266.26,2075.81,4363.99,93.761,1.83
2016-04-29,947.186,1293.53,2065.3,4341.3,93.082,1.82
2016-05-02,954.78,1291.55,2081.43,4381.3,92.626,1.78
2016-05-03,939.038,1286.5,2063.37,4341.39,92.944,1.74
2016-05-04,934.872,1279.68,2051.12,4312.01,93.179,1.74
2016-05-05,932.747,1277.74,2050.63,4309.48,93.78,1.74
2016-05-06,935.695,1288.99,2057.14,4330.17,93.888,1.71
2016-05-09,933.869,1263.88,2058.69,4341.23,94.128,1.68
2016-05-10,945.735,1265.84,2084.39,4402.04,94.29,1.71
2016-05-11,937.185,1277.21,2064.46,4361.03,93.823,1.65
2016-05-12,933.871,1263.68,2064.11,4342.81,94.15,1.67
2016-05-13,927.188,1273.45,2046.61,4326.53,94.608,1.64
2016-05-16,935.353,1274.16,2066.66,4380.48,94.572,1.67
2016-05-17,925.992,1278.95,2047.21,4322.56,94.548,1.66
2016-05-18,932.313,1258.5,2047.63,4338.23,95.08,1.68
2016-05-19,926.027,1254.75,2040.04,4315.58,95.287,1.61
2016-05-20,937.419,1251.98,2052.32,4362.9,95.334,1.61
2016-05-23,937.45,1249.13,2048.04,4355.1,95.231,1.59
2016-05-24,958.012,1227.21,2076.06,4444.3,95.571,1.59
2016-05-25,957.759,1224.41,2090.54,4476.43,95.354,1.65
2016-05-26,954.742,1219.8,2090.1,4487.96,95.168,1.65
2016-05-27,964.441,1212.38,2099.06,4512.54,95.521,1.65
2016-05-30,964.441,1204.95,2099.06,4512.54,95.521,1.65
2016-05-31,965.311,1215.32,2096.96,4523.89,95.891,1.61
2016-06-01,968.443,1212.98,2099.33,4520.07,95.455,1.61
2016-06-02,974.781,1211,2105.26,4531.35,95.564,1.6
2016-06-03,967.65,1244.2,2099.13,4509.79,94.029,1.59
2016-06-06,977.127,1245.34,2109.41,4523.63,93.902,1.59
2016-06-07,974.797,1243.81,2112.13,4513.09,93.828,1.63
2016-06-08,972.652,1262.8,2119.12,4520.63,93.59,1.64
2016-06-09,968.27,1269.8,2115.48,4512.69,93.953,1.59
2016-06-10,952.267,1274.24,2096.07,4461.05,94.571,1.55
2016-06-13,941.764,1283.86,2079.06,4422.76,94.362,1.49
2016-06-14,939.067,1285.72,2075.32,4424.91,94.928,1.45
2016-06-15,938.919,1291.75,2071.5,4409.51,94.61,1.47
2016-06-16,939.99,1278.43,2077.99,4424.23,94.569,1.42
2016-06-17,934.431,1298.65,2071.22,4374.38,94.206,1.41
2016-06-20,942.292,1289.9,2083.25,4400.16,93.611,1.43
2016-06-21,940.037,1268.12,2088.9,4413.4,94.017,1.45
2016-06-22,936.617,1266.22,2085.45,4404.73,93.716,1.47
2016-06-23,954.259,1256.84,2113.32,4467.48,93.529,1.53
2016-06-24,913.03,1315.75,2037.41,4285.7,95.448,1.48
2016-06-27,881.661,1324.6,2000.54,4201.06,96.544,1.41
2016-06-28,903.086,1311.79,2036.09,4290.47,96.245,1.42
2016-06-29,924.547,1319.15,2070.77,4364.74,95.769,1.44
2016-06-30,937.767,1321.9,2098.86,4417.7,96.143,1.42
2016-07-01,940.055,1341.35,2102.95,4437.44,95.649,1.43
2016-07-04,940.055,1350.79,2102.95,4437.44,95.649,1.43
2016-07-05,934.641,1356.45,2088.55,4410.75,96.166,1.41
2016-07-06,936.775,1363.78,2099.73,4444.7,96.053,1.45
2016-07-07,940.043,1360.45,2097.9,4459.58,96.328,1.45
2016-07-08,956.824,1366.33,2129.9,4528.36,96.302,1.47
2016-07-11,963.021,1355.4,2137.16,4554.71,96.571,1.43
2016-07-12,974.47,1333.1,2152.14,4577.61,96.441,1.46
2016-07-13,975.809,1342.64,2152.43,4565.77,96.216,1.47
2016-07-14,982.703,1335.23,2163.75,4596.49,96.077,1.46
2016-07-15,1000,1337.45,2161.74,4589.83,96.58,1.54
2016-07-18,1002.429,1328.85,2166.89,4619.68,96.562,1.57
2016-07-19,1005.859,1332.01,2163.78,4603.28,97.063,1.49
2016-07-20,1012.917,1316.06,2173.02,4657.2,97.201,1.52
2016-07-21,1008.948,1331.43,2165.17,4647.02,97,1.66
2016-07-22,1013.855,1322.73,2175.03,4666.07,97.467,1.66
2016-07-25,1015.955,1315.6,2168.48,4665.93,97.286,1.66
2016-07-26,1024.947,1320.26,2169.18,4672.11,97.156,1.67
2016-07-27,1018.786,1340.08,2166.58,4702.89,97.053,1.67
2016-07-28,1020.603,1335.75,2170.06,4721.41,96.739,1.71
2016-07-29,1018.476,1351.28,2173.6,4730.23,95.53,1.67
2016-08-01,1015.847,1353.15,2170.84,4756.04,95.713,1.65
2016-08-02,1006.826,1363.57,2157.03,4719.21,95.064,1.63
2016-08-03,1013.692,1358.18,2163.79,4734.33,95.563,1.64
2016-08-04,1019.038,1361.15,2164.25,4743.81,95.758,1.64
2016-08-05,1031.853,1336,2182.87,4791.21,96.194,1.67
2016-08-08,1031.122,1335.31,2180.89,4784.74,96.401,1.68
2016-08-09,1028.469,1340.73,2181.74,4795.75,96.183,1.68
2016-08-10,1024.416,1346.61,2175.49,4783.39,95.65,1.61
2016-08-11,1031.219,1338.78,2185.79,4803.31,95.857,1.62
2016-08-12,1031.009,1335.97,2184.05,4807.08,95.722,1.59
2016-08-15,1036.382,1339.4,2190.15,4827.12,95.629,1.6
2016-08-16,1027.788,1346.24,2178.15,4797.19,94.791,1.6
2016-08-17,1027.228,1348.73,2182.22,4805.45,94.718,1.63
2016-08-18,1031.438,1352.36,2187.02,4808.68,94.157,1.62
2016-08-19,1030.807,1341.47,2183.87,4806.14,94.511,1.62
2016-08-22,1032.708,1339.09,2182.64,4808.56,94.519,1.6
2016-08-23,1038.838,1337.56,2186.9,4818.48,94.539,1.62
2016-08-24,1035.127,1324.13,2175.44,4783.48,94.786,1.64
2016-08-25,1040.88,1321.97,2172.47,4775.43,94.772,1.65
2016-08-26,1042.897,1321.18,2169.04,4783.69,95.566,1.63
2016-08-29,1044.511,1323.38,2180.38,4791.09,95.58,1.63
2016-08-30,1047.09,1311.11,2176.12,4776,96.054,1.64
2016-08-31,1046.643,1308.97,2170.95,4771.06,96.022,1.67
2016-09-01,1050.446,1313.89,2170.86,4783.94,95.653,1.66
2016-09-02,1054.734,1325.21,2179.98,4798.74,95.844,1.66
2016-09-05,1054.734,1327.08,2179.98,4798.74,95.844,1.66
2016-09-06,1053.33,1350,2186.48,4829.51,94.823,1.69
2016-09-07,1056.785,1345.18,2186.16,4831.86,94.956,1.72
2016-09-08,1055.059,1338.3,2181.3,4804,95.027,1.7
2016-09-09,1029.631,1327.83,2127.81,4681.54,95.336,1.68
2016-09-12,1043.272,1327.82,2159.04,4764.65,95.095,1.69
2016-09-13,1029.428,1319.05,2127.02,4722.85,95.633,1.67
2016-09-14,1025.373,1322.94,2125.77,4746.06,95.327,1.68
2016-09-15,1038.869,1314.75,2147.26,4819.9,95.288,1.67
2016-09-16,1033.579,1310.35,2139.16,4818.05,96.108,1.68
2016-09-19,1034.619,1313.19,2139.12,4796.07,95.841,1.65
2016-09-20,1034.48,1314.84,2139.76,4805.22,96.019,1.65
2016-09-21,1045.737,1335.17,2163.12,4853.75,95.66,1.65
2016-09-22,1052.633,1337.07,2177.18,4891.36,95.448,1.7
2016-09-23,1045.92,1337.56,2164.69,4858.91,95.477,1.72
2016-09-26,1034.886,1337.95,2146.1,4817.17,95.297,1.68
2016-09-27,1040.286,1327.32,2159.93,4866.71,95.435,1.66
2016-09-28,1043.421,1321.54,2171.37,4875.27,95.431,1.68
2016-09-29,1030.809,1320.37,2151.13,4838.3,95.535,1.64
2016-09-30,1038.277,1315.87,2168.27,4875.7,95.463,1.75
2016-10-03,1038.933,1311.6,2161.2,4866.63,95.695,1.79
2016-10-04,1034.561,1268.44,2150.49,4859.47,96.169,1.79
2016-10-05,1038.278,1266.85,2159.73,4877.75,96.125,1.76
2016-10-06,1037.217,1254.38,2160.77,4873.92,96.765,1.79
2016-10-07,1027.574,1257.08,2153.74,4864.52,96.632,1.76
2016-10-10,1031.782,1259.65,2163.66,4893.77,96.929,1.76
2016-10-11,1015.222,1252.8,2136.73,4821.91,97.69,1.77
2016-10-12,1020.467,1255.25,2139.18,4819.64,97.966,1.77
2016-10-13,1011.598,1258.09,2132.55,4803.1,97.516,1.76
2016-10-14,1015.659,1251.03,2132.98,4808.48,98.019,1.81
2016-10-17,1009.285,1255.85,2126.5,4796.17,97.888,1.81
2016-10-18,1016.731,1262.5,2139.6,4839.72,97.895,1.78
2016-10-19,1022.76,1269.23,2144.29,4836.61,97.92,1.8
2016-10-20,1016.91,1265.76,2141.34,4832.71,98.315,1.8
2016-10-21,1020.097,1266.46,2141.16,4851.86,98.695,1.78
2016-10-24,1028.689,1264.44,2151.33,4909.97,98.756,1.79
2016-10-25,1022.1,1273.87,2143.16,4891.46,98.719,1.83
2016-10-26,1017.979,1267.1,2139.43,4860.59,98.629,1.84
2016-10-27,1008.806,1268.4,2133.04,4836.45,98.888,1.87
2016-10-28,1007.809,1275.47,2126.41,4805.59,98.348,1.86
2016-10-31,1009.626,1277.21,2126.15,4801.27,98.445,1.87
2016-11-01,1001.867,1288.2,2111.72,4766.94,97.699,1.85
2016-11-02,990.685,1296.81,2097.94,4726.91,97.398,1.85
2016-11-03,989.624,1302.7,2088.66,4679.1,97.157,1.84
2016-11-04,993.422,1305.06,2085.18,4660.46,97.065,1.84
2016-11-07,1016.074,1281.64,2131.52,4773.73,97.781,1.86
2016-11-08,1013.28,1275.68,2139.56,4804.92,97.861,1.89
2016-11-09,1022.636,1277.98,2163.26,4825.18,98.504,1.97
2016-11-10,1021.249,1259.2,2167.48,4747.03,98.785,2.06
2016-11-11,1029.304,1227.64,2164.45,4751.95,99.06,2.06
2016-11-14,1028.65,1221.35,2164.2,4702.05,100.11,2.01
2016-11-15,1036.162,1228.73,2180.39,4764.47,100.23,1.97
2016-11-16,1040.628,1224.99,2176.94,4792.27,100.41,2
2016-11-17,1050.368,1216.42,2187.12,4826.59,100.89,2.03
2016-11-18,1050.961,1207.89,2181.9,4808.04,101.21,2.06
2016-11-21,1058.796,1214.23,2198.18,4859,101.05,2.08
2016-11-22,1060.911,1212.32,2202.94,4873.84,101.04,2.05
2016-11-23,1064.44,1188.32,2204.72,4853.86,101.7,2.1
2016-11-24,1064.44,1181.67,2204.72,4853.86,101.7,2.1
2016-11-25,1067.58,1183.56,2213.35,4870.02,101.49,2.04
2016-11-28,1057.37,1194,2201.72,4857.02,101.33,2.01
2016-11-29,1054.33,1188.31,2204.66,4873.21,100.93,2.03
2016-11-30,1042.756,1173.2,2198.81,4810.81,101.5,2.11
2016-12-01,1030.413,1171.69,2191.08,4734.1,101.04,2.13
2016-12-02,1031.676,1177.43,2191.95,4739.37,100.77,2.06
2016-12-05,1044.919,1170.38,2204.71,4778.14,100.09,2.09
2016-12-06,1050.968,1169.85,2212.23,4788.67,100.49,2.1
2016-12-07,1067.991,1173.98,2241.35,4851.94,100.23,2.06
2016-12-08,1078.8,1170.78,2246.19,4859.19,101.1,2.07
2016-12-09,1078.603,1159.86,2259.53,4895.9,101.59,2.09
2016-12-12,1070.88,1162.22,2256.96,4874.3,101.03,2.1
2016-12-13,1076.559,1158.54,2271.72,4935.84,101.07,2.04
2016-12-14,1065.91,1142.95,2253.28,4921.22,101.76,2.06
2016-12-15,1069.577,1128.5,2262.03,4933.41,103.02,2.02
2016-12-16,1067.669,1134.88,2258.07,4914.86,102.95,1.97
2016-12-19,1069.025,1138.21,2262.53,4934.85,103.14,1.98
2016-12-20,1074.817,1132.35,2270.76,4953.8,103.29,2
2016-12-21,1070.707,1131.61,2265.18,4948.91,103.02,2.08
2016-12-22,1061.293,1128.38,2260.96,4934.39,103.09,2.04
2016-12-23,1065.04,1133.3,2263.79,4940.02,103.01,2.1
2016-12-26,1065.04,1133.3,2263.79,4940.02,102.97,2.1
2016-12-27,1070.131,1138.78,2268.88,4965.81,103.02,2.1
2016-12-28,1060.659,1141.67,2249.92,4926.29,103.3,2.05
2016-12-29,1059.789,1158.19,2249.26,4918.28,102.68,2.07
2016-12-30,1055.983,1147.5,2238.83,4863.62,102.21,2.06
2017-01-02,1055.983,1147.5,2238.83,4863.62,102.78,2.06
2017-01-03,1068.5,1158.84,2257.83,4911.33,103.21,2.1
2017-01-04,1089.95,1163.65,2270.75,4937.21,102.7,2.12
2017-01-05,1087.75,1180.12,2269,4964.95,101.52,2.07
2017-01-06,1093.454,1172.63,2276.98,5007.08,102.22,2.08
2017-01-09,1089.771,1181.1,2268.9,5024.9,101.93,2.05
2017-01-10,1087.334,1187.88,2268.9,5035.17,102.01,2.06
2017-01-11,1090.429,1191.62,2275.32,5050.21,101.78,2.13
2017-01-12,1087.784,1195.43,2270.44,5041.43,101.35,2.09
2017-01-13,1094.261,1197.34,2274.64,5059.51,101.18,2.13
2017-01-16,1094.261,1202.73,2274.64,5059.51,101.18,2.13
2017-01-17,1086.447,1217.07,2267.89,5044.65,100.33,2.1
2017-01-18,1092.65,1204.3,2271.89,5055.85,100.93,2.14
2017-01-19,1089.267,1204.85,2263.69,5051.17,101.15,2.18
2017-01-20,1092.801,1210.32,2271.31,5063.2,100.74,2.16
2017-01-23,1089.694,1218.23,2265.2,5065.7,100.16,2.18
2017-01-24,1100.295,1208.94,2280.07,5101.06,100.35,2.19
2017-01-25,1109.344,1200.69,2298.37,5151.47,100.03,2.2
2017-01-26,1101.952,1188.5,2296.68,5156.92,100.38,2.22
2017-01-27,1101.607,1191.2,2294.69,5168.06,100.53,2.2
2017-01-30,1099.621,1195.7,2280.9,5129.33,100.43,2.19
2017-01-31,1100.779,1210.72,2278.87,5116.77,99.512,2.16
2017-02-01,1096.95,1209.84,2279.55,5152.69,99.641,2.18
2017-02-02,1100.868,1215.96,2280.85,5147.7,99.79,2.17
2017-02-03,1114.465,1220.3,2297.42,5161.6,99.868,2.19
2017-02-06,1107.602,1235.53,2292.56,5167.96,99.907,2.13
2017-02-07,1108.215,1233.85,2293.08,5185.88,100.26,2.13
2017-02-08,1109.502,1241.53,2294.67,5196.58,100.28,2.1
2017-02-09,1120.063,1228.36,2307.87,5212.16,100.65,2.12
2017-02-10,1121.672,1233.62,2316.1,5226.69,100.8,2.15
2017-02-13,1125.28,1225.26,2328.25,5256.82,100.96,2.13
2017-02-14,1127.904,1228.13,2337.58,5271.07,101.25,2.15
2017-02-15,1130.532,1233.7,2349.25,5302.39,101.18,2.19
2017-02-16,1127.548,1239.04,2347.22,5300.64,100.44,2.14
2017-02-17,1133.751,1234.6,2351.16,5324.72,100.95,2.17
2017-02-20,1133.751,1238.47,2351.16,5324.72,100.95,2.17
2017-02-21,1139.279,1235.74,2365.38,5350.73,101.37,2.19
2017-02-22,1139.12,1237.44,2362.82,5352.13,101.22,2.16
2017-02-23,1146.997,1249.56,2363.81,5332.37,101.05,2.16
2017-02-24,1151.008,1257.19,2367.34,5343.31,101.09,2.1
2017-02-27,1154.438,1252.73,2369.75,5347.55,101.13,2.16
2017-02-28,1140.436,1248.44,2363.64,5330.31,101.12,2.15
2017-03-01,1156.37,1249.69,2395.96,5390.99,101.78,2.22
2017-03-02,1146.18,1234.25,2381.92,5363.26,102.2,2.18
2017-03-03,1147.612,1234.81,2383.12,5373.48,101.54,2.16
2017-03-06,1142.229,1225.29,2375.31,5360.31,101.64,2.12
2017-03-07,1137.722,1215.86,2368.39,5351.28,101.81,2.14
2017-03-08,1136.328,1208.31,2362.98,5359.81,102.07,2.12
2017-03-09,1135.949,1201.24,2364.87,5363.98,101.85,2.11
2017-03-10,1136.629,1204.64,2372.6,5385.9,101.25,2.12
2017-03-13,1138.295,1204.3,2373.47,5394.57,101.31,2.16
2017-03-14,1138.213,1199.12,2365.45,5382.17,101.7,2.1
2017-03-15,1145.469,1219.88,2385.26,5416.25,100.74,2.18
2017-03-16,1150.854,1226.61,2381.38,5412.08,100.36,2.17
2017-03-17,1148.073,1229.26,2378.25,5408.76,100.3,2.13
2017-03-20,1142.245,1234.24,2373.47,5413.31,100.41,2.14
2017-03-21,1119.019,1244.81,2344.02,5332.53,99.813,2.16
2017-03-22,1121.288,1248.84,2348.45,5367.56,99.677,2.15
2017-03-23,1123.677,1245.2,2345.96,5355.14,99.76,2.15
2017-03-24,1123.193,1243.57,2343.98,5364,99.627,2.23
2017-03-27,1120.292,1254.86,2341.59,5374.27,99.166,2.19
2017-03-28,1127.616,1251.82,2358.57,5407.21,99.712,2.21
2017-03-29,1127.993,1253.45,2361.13,5430.27,99.998,2.16
2017-03-30,1134.97,1242.64,2368.06,5439.74,100.41,2.11
2017-03-31,1135.661,1249.2,2362.72,5436.23,100.35,2.17
2017-04-03,1125.096,1253.5,2358.84,5432.2,100.54,2.19
2017-04-04,1118.028,1256.28,2360.16,5440.41,100.54,2.15
2017-04-05,1113.721,1255.76,2352.95,5418.52,100.56,2.17
2017-04-06,1118.928,1251.7,2357.49,5420.88,100.67,2.19
2017-04-07,1118.04,1254.53,2355.54,5418.37,101.18,2.18
2017-04-10,1118.687,1254.68,2357.16,5421.68,101.02,2.17
2017-04-11,1120.076,1274.86,2353.78,5398.4,100.71,2.12
2017-04-12,1116.313,1286.78,2344.93,5377.03,100.78,2.11
2017-04-13,1106.624,1287.92,2328.95,5353.59,100.49,2.1
2017-04-14,1106.624,1285.69,2328.95,5353.59,100.51,2.1
2017-04-17,1120.25,1284.71,2349.01,5399.2,100.29,2.07
2017-04-18,1123.143,1289.76,2342.19,5391.66,99.499,2.05
2017-04-19,1128.522,1280.21,2338.17,5399.64,99.738,2.04
2017-04-20,1145.514,1281.9,2355.84,5443.53,99.778,1.88
2017-04-21,1140.774,1284.44,2348.69,5442.05,99.977,1.89
2017-04-24,1153.066,1276.31,2374.15,5508.03,99.092,1.93
2017-04-25,1157.628,1264.13,2388.61,5548.19,98.785,1.97
