name.length,age,nationality,sex,school
26,19.81,Mexico,male,EN
19,21.02,Mexico,male,EN
18,19.27,Mexico,female,EN
25,20.67,Mexico,male,EN
22,20.84,Mexico,male,EN
22,20.86,Mexico,male,EN
23,20.67,Mexico,male,EN
19,20.31,Europe,female,EN
25,18.70,Mexico,female,EN
22,19.24,Mexico,male,EN
23,20.63,Mexico,male,EN
21,20.08,Mexico,female,EN
22,19.72,Mexico,female,EN
21,22.37,Mexico,female,EN
23,25.33,Mexico,male,EN
25,23.53,Mexico,male,EN
22,22.36,Mexico,female,EN
25,22.09,Mexico,male,EN
21,23.01,Mexico,female,EN
32,22.94,Mexico,male,EN
26,21.96,Mexico,female,EN
15,21.72,Mexico,male,EN
28,21.46,Mexico,male,EN
27,21.69,Mexico,male,EN
32,21.71,Mexico,female,EN
24,20.99,Mexico,male,EN
16,21.06,Mexico,male,EN
23,21.55,Mexico,female,EN
32,22.19,Mexico,male,EN
25,24.43,Mexico,male,EN
28,21.61,Mexico,male,EN
28,22.29,South America,female,EN
20,24.40,Mexico,female,EN
28,23.93,Mexico,female,EN
21,24.62,Mexico,female,EN
18,23.77,Mexico,female,EN
37,21.91,Mexico,female,EN
25,20.23,Mexico,female,EN
21,21.84,Mexico,female,EN
19,22.30,Mexico,male,EN
29,21.56,Mexico,female,EN
23,21.98,Mexico,female,EN
18,21.23,Mexico,female,EN
25,21.51,Mexico,female,EN
21,22.00,Mexico,male,EN
23,20.65,Mexico,male,EN
26,20.88,Mexico,female,EN
20,21.85,Mexico,female,EN
19,20.17,Mexico,female,EN
20,21.53,Mexico,female,EN
18,20.88,Mexico,female,EN
21,21.54,Mexico,female,EN
18,22.08,South America,female,EN
23,19.73,Mexico,female,EN
16,19.39,Mexico,female,EN
18,19.89,Mexico,female,EN
20,21.30,Mexico,female,EN
21,21.85,Mexico,male,EN
27,24.57,Mexico,female,EN
21,21.69,Mexico,female,EN
29,21.08,Mexico,female,EN
24,21.89,Mexico,male,EN
20,20.36,Mexico,female,EN
19,19.69,Mexico,female,EN
24,19.84,Mexico,male,EN
29,19.33,Mexico,female,EN
19,23.38,Mexico,female,EN
17,25.12,Mexico,male,EN
18,20.42,Mexico,male,EN
21,24.65,Mexico,female,EN
26,24.07,Mexico,male,EN
30,22.73,Mexico,female,EN
19,22.17,Mexico,female,EN
19,23.31,Mexico,male,EN
23,22.81,Mexico,female,EN
28,22.98,Mexico,male,EN
25,22.73,Mexico,female,EN
33,22.32,Mexico,female,EN
17,22.38,Mexico,female,EN
26,22.32,Mexico,female,EN
26,23.50,Mexico,male,EN
20,20.31,Mexico,female,EN
18,20.86,Mexico,male,EN
22,20.29,Mexico,male,EN
21,21.36,Mexico,female,EN
26,21.76,Mexico,male,EN
26,22.27,Mexico,male,EN
22,21.79,Mexico,female,EN
24,22.53,Mexico,female,EN
16,22.22,Mexico,female,EN
20,21.97,Mexico,male,EN
22,21.91,Mexico,female,EN
16,21.28,Mexico,female,EN
21,23.00,Mexico,female,EN
23,22.01,Mexico,female,EN
27,21.60,Mexico,female,EN
25,21.92,Mexico,female,EN
26,21.28,Mexico,male,EN
22,22.34,Mexico,female,EN
20,21.64,Mexico,female,EN
28,21.95,Mexico,female,EN
21,21.78,Mexico,female,EN
22,22.46,Mexico,female,EN
21,21.52,Mexico,female,EN
29,26.97,Mexico,female,EN
23,21.39,Mexico,female,EN
20,21.35,Mexico,male,EN
20,22.86,Mexico,female,EN
27,22.12,Mexico,male,EN
27,22.54,Mexico,female,EN
23,22.79,Mexico,female,EN
24,22.34,Mexico,female,EN
20,22.05,Mexico,female,EN
26,21.22,Mexico,female,EN
25,21.68,Mexico,female,EN
22,21.74,Mexico,male,EN
17,24.50,Mexico,female,EN
25,20.73,Mexico,female,EN
25,21.58,Mexico,male,EN
16,21.33,Mexico,male,EN
21,22.05,Mexico,male,EN
25,21.75,Mexico,female,EN
31,20.71,Mexico,female,EN
20,20.74,Mexico,male,EN
20,21.46,Mexico,female,EN
27,21.05,Mexico,female,EN
20,20.39,Mexico,female,EN
27,20.18,Mexico,female,EN
23,20.33,Mexico,female,EN
29,21.34,Mexico,female,EN
26,20.13,Mexico,female,EN
26,21.01,Mexico,female,EN
26,21.79,Mexico,female,EN
27,21.53,Mexico,female,EN
26,23.47,Mexico,female,EN
26,19.35,Mexico,female,EN
25,19.36,Mexico,female,EN
21,20.61,Mexico,female,EN
16,20.56,Mexico,female,EN
22,19.70,Mexico,female,EN
20,19.57,Mexico,female,EN
24,19.90,Mexico,female,EN
23,20.45,Mexico,female,EN
19,21.06,Mexico,female,EN
25,19.70,Mexico,male,EN
21,19.95,Mexico,male,EN
19,19.76,Mexico,female,EN
20,19.89,Mexico,female,EN
19,20.62,Mexico,female,EN
21,24.37,Mexico,female,EN
20,19.23,Mexico,female,EN
28,19.89,Mexico,female,EN
25,19.83,Mexico,female,EN
30,19.53,Mexico,female,EN
20,19.44,Mexico,female,EN
23,19.36,Mexico,male,EN
22,22.59,Mexico,female,EN
18,20.55,Mexico,female,EN
26,20.11,Mexico,female,EN
22,21.74,Mexico,female,EN
27,22.11,Mexico,female,EN
19,21.66,Mexico,male,EN
19,21.26,Mexico,female,EN
27,22.06,Mexico,female,EN
24,22.19,Mexico,female,EN
15,21.49,Mexico,female,EN
24,21.50,Mexico,female,EN
24,21.17,South America,female,EN
22,22.47,South America,male,EN
23,21.41,Mexico,female,EN
29,20.18,Mexico,female,EN
26,21.77,Mexico,female,EN
19,21.72,Mexico,male,EN
26,19.49,Mexico,female,EN
17,21.59,Mexico,male,EN
16,21.51,Mexico,female,EN
26,20.91,Mexico,female,EN
28,20.87,Mexico,female,EN
12,21.02,Mexico,female,EN
29,20.62,Mexico,female,EN
21,20.26,Mexico,female,EN
16,22.80,Mexico,female,EN
27,20.30,Mexico,female,EN
21,20.81,Mexico,female,EN
21,22.21,Mexico,female,EN
25,20.13,Mexico,female,EN
22,21.35,Mexico,female,EN
20,20.48,Mexico,male,EN
27,21.05,Mexico,female,EN
23,21.66,Mexico,female,EN
26,21.00,Mexico,male,EN
23,19.79,Mexico,female,EN
24,19.24,Mexico,female,EN
21,20.97,Mexico,female,EN
25,20.23,Mexico,female,EN
23,20.80,Mexico,female,EN
20,19.98,Mexico,female,EN
22,20.42,Mexico,female,EN
16,21.24,Mexico,male,EN
19,22.64,Mexico,female,EN
24,19.66,Mexico,female,EN
23,20.03,Mexico,male,EN
20,20.94,Mexico,male,EN
25,19.55,Mexico,female,EN
26,19.72,Mexico,female,EN
25,19.50,Mexico,female,EN
30,19.68,Mexico,female,EN
19,20.26,Mexico,male,EN
20,19.73,Mexico,female,EN
17,19.92,Mexico,female,EN
24,20.01,Mexico,female,EN
31,19.70,Mexico,female,EN
29,20.64,Mexico,female,EN
21,21.11,Mexico,male,EN
21,22.90,Mexico,male,EN
23,22.24,Mexico,female,EN
22,23.27,Mexico,female,EN
17,23.08,Mexico,female,EN
17,24.09,Mexico,male,EN
25,22.86,Mexico,male,EN
27,22.95,Mexico,male,EN
26,22.18,Mexico,female,EN
18,21.90,Mexico,male,EN
24,21.98,Mexico,female,EN
24,22.35,Mexico,female,EN
21,21.51,Mexico,male,EN
23,23.04,Mexico,female,EN
20,22.11,Mexico,male,EN
20,22.19,Mexico,male,EN
30,22.91,Mexico,female,EN
26,23.10,Mexico,male,EN
24,22.43,Mexico,female,EN
28,21.80,Mexico,female,EN
31,22.15,Mexico,male,EN
25,21.80,Mexico,male,EN
27,21.72,Mexico,male,EN
22,22.55,Mexico,male,EN
31,23.05,Mexico,male,EN
25,22.40,Mexico,male,EN
24,22.20,Mexico,female,EN
18,22.86,Mexico,female,EN
24,22.43,Mexico,male,EN
19,21.71,Mexico,male,EN
17,22.07,Mexico,male,EN
31,21.80,Mexico,female,EN
18,22.89,Mexico,male,EN
24,20.34,Mexico,female,EN
25,20.52,Mexico,female,EN
30,21.25,Mexico,male,EN
19,20.14,Mexico,female,EN
23,20.45,Mexico,female,EN
25,21.63,Mexico,female,EN
20,24.82,Mexico,male,EN
21,20.99,Mexico,male,EN
34,20.67,Mexico,female,EN
26,20.96,Mexico,female,EN
18,22.90,Mexico,female,EN
28,20.24,Mexico,male,EN
31,19.82,Mexico,female,EN
32,20.24,Mexico,female,EN
25,19.59,Mexico,female,EN
29,19.35,Mexico,female,EN
19,23.99,Mexico,male,EN
27,22.90,Mexico,female,EN
23,19.59,Mexico,female,EN
26,19.20,Mexico,female,EN
16,25.22,Mexico,male,EN
28,19.91,Mexico,female,EN
20,19.32,Mexico,female,EN
24,19.63,Mexico,female,EN
26,24.75,Mexico,male,EN
25,21.87,Mexico,male,EN
20,21.69,Mexico,male,EN
18,22.03,Mexico,female,EN
28,22.43,Mexico,female,EN
24,21.38,Mexico,female,EN
32,21.87,Mexico,male,EN
26,21.54,Mexico,female,EN
24,21.87,South America,male,EN
27,20.61,Mexico,male,EN
21,22.08,Mexico,female,EN
19,22.21,Mexico,female,EN
24,21.27,Mexico,male,EN
20,22.15,Mexico,male,EN
17,21.44,Mexico,female,EN
24,22.39,Mexico,female,EN
28,21.82,Mexico,female,EN
19,23.08,Mexico,male,EN
19,21.74,Mexico,male,EN
18,21.51,Mexico,female,EN
19,19.99,Mexico,female,EN
21,20.82,Mexico,male,EN
24,23.53,South America,male,EN
19,21.65,Mexico,male,EN
24,22.17,Mexico,male,EN
21,22.09,Europe,male,EN
30,20.76,Mexico,female,EN
20,21.01,Mexico,male,EN
28,20.14,Mexico,male,EN
17,24.74,Mexico,male,EN
25,20.86,Mexico,female,EN
27,21.52,Mexico,female,EN
29,20.93,Mexico,female,EN
15,20.36,Mexico,male,EN
18,20.96,Mexico,female,EN
27,20.33,Mexico,female,EN
27,19.49,Mexico,male,EN
34,19.92,Mexico,female,EN
23,19.91,Mexico,female,EN
23,20.34,Mexico,female,EN
30,19.98,Mexico,female,EN
23,19.80,Mexico,female,EN
21,19.58,Mexico,female,EN
21,20.50,Mexico,male,EN
15,20.27,Mexico,female,EN
22,25.57,Mexico,male,EN
21,22.67,Mexico,female,EN
19,22.59,Mexico,female,EN
20,22.43,Mexico,male,EN
26,23.10,Mexico,female,EN
24,22.92,Mexico,female,EN
22,23.33,Mexico,female,EN
26,22.05,Mexico,female,EN
30,21.58,Mexico,female,EN
22,22.55,Mexico,female,EN
21,22.32,Mexico,male,EN
19,22.80,Mexico,male,EN
20,22.39,Mexico,female,EN
25,21.58,Mexico,female,EN
26,21.58,Mexico,female,EN
24,22.31,Mexico,female,EN
23,22.20,Mexico,female,EN
22,22.13,Mexico,male,EN
17,22.51,Mexico,female,EN
21,21.97,Mexico,male,EN
21,22.55,Mexico,male,EN
21,22.18,Mexico,female,EN
23,22.16,Mexico,male,EN
25,21.93,Mexico,female,EN
26,21.22,Mexico,male,EN
17,21.28,Mexico,male,EN
28,21.69,Mexico,female,EN
21,21.37,Mexico,female,EN
22,20.49,Mexico,male,EN
24,20.77,Mexico,male,EN
21,20.66,Mexico,male,EN
25,21.92,Mexico,male,EN
21,20.38,Mexico,female,EN
26,21.74,Mexico,female,EN
24,20.44,Mexico,female,EN
25,20.19,Mexico,male,EN
23,20.33,Mexico,male,EN
21,21.26,Mexico,male,EN
25,20.53,Mexico,male,EN
26,20.84,Mexico,male,EN
21,21.73,Mexico,male,EN
25,21.59,Mexico,male,EN
25,21.12,Mexico,male,EN
18,20.73,Mexico,male,EN
22,21.51,Mexico,male,EN
22,22.29,Mexico,female,EN
27,19.45,Mexico,female,EN
21,21.09,Mexico,female,EN
18,19.91,Mexico,male,EN
24,19.47,Mexico,female,EN
16,20.31,Mexico,male,EN
16,20.15,Mexico,male,EN
32,21.05,Mexico,male,EN
23,22.87,Mexico,male,EN
26,20.39,Mexico,male,EN
21,22.44,Mexico,female,EN
21,23.47,Mexico,male,EN
22,22.41,Mexico,female,EN
22,22.13,Mexico,female,EN
25,21.52,Mexico,female,EN
14,22.21,Mexico,male,EN
24,21.40,Mexico,female,EN
23,21.52,Mexico,female,EN
26,21.19,Mexico,female,EN
25,20.67,Mexico,male,EN
23,21.37,Mexico,male,EN
19,22.09,Mexico,female,EN
28,20.37,Mexico,male,EN
21,20.60,Mexico,female,EN
20,20.86,Mexico,male,EN
25,24.79,Mexico,male,EN
24,19.67,Mexico,female,EN
19,20.59,Mexico,female,EN
22,19.65,Mexico,female,EN
27,19.21,Mexico,female,EN
21,19.86,Mexico,female,EN
21,20.53,Mexico,female,EN
27,19.46,Mexico,female,EN
22,20.97,Mexico,female,EN
17,19.61,Mexico,male,EN
17,18.92,Mexico,male,EN
27,19.52,Mexico,female,EN
28,20.08,Mexico,male,EN
32,18.26,Mexico,male,EN
24,19.13,Mexico,male,EN
21,25.75,Mexico,female,EN
21,24.50,Mexico,female,EN
22,22.59,Mexico,female,EN
24,27.05,Mexico,female,EN
18,19.46,Mexico,male,EN
22,18.76,Mexico,male,EN
25,20.23,Mexico,male,EN
24,18.60,Mexico,female,EN
19,19.49,Mexico,male,EN
20,22.18,Mexico,female,EN
18,21.17,Mexico,male,EN
24,20.26,Mexico,female,EN
27,20.53,Mexico,female,EN
27,20.77,Mexico,male,EN
20,21.48,Mexico,female,EN
19,21.62,Mexico,male,EN
18,21.20,Mexico,male,EN
24,19.62,Mexico,male,EN
22,20.01,Mexico,male,EN
25,20.18,Mexico,male,EN
26,20.84,Mexico,male,EN
20,19.57,Mexico,female,EN
15,19.73,Mexico,male,EN
22,20.55,Mexico,female,EN
26,19.18,Mexico,female,EN
23,20.53,Mexico,female,EN
27,20.53,Mexico,female,EN
31,20.82,Mexico,male,EN
26,19.56,Mexico,female,EN
24,21.08,Mexico,female,EN
21,20.03,Mexico,male,EN
27,19.34,Mexico,male,EN
19,20.47,Mexico,male,EN
21,19.71,Mexico,male,EN
19,19.66,Mexico,male,EN
23,18.23,Mexico,male,EN
24,19.21,Mexico,male,EN
26,19.16,Mexico,female,EN
29,20.03,Mexico,male,EN
20,18.69,Mexico,female,EN
28,19.55,Mexico,male,EN
21,18.44,Mexico,female,EN
25,18.98,Mexico,male,EN
24,18.97,Mexico,female,EN
24,18.75,Mexico,female,EN
29,18.50,Mexico,male,EN
20,19.19,Mexico,male,EN
21,18.73,Mexico,female,EN
22,18.70,Mexico,male,EN
13,19.09,Mexico,female,EN
23,19.83,Mexico,male,EN
21,18.65,Mexico,male,EN
20,19.77,Mexico,male,EN
20,18.90,Mexico,male,EN
31,18.83,Mexico,male,EN
20,18.90,Mexico,male,EN
24,18.81,Mexico,female,EN
21,18.51,Mexico,female,EN
17,19.05,Mexico,female,EN
16,19.67,Mexico,male,EN
22,19.11,Mexico,female,EN
17,19.04,Mexico,male,EN
22,19.00,Mexico,male,EN
27,19.15,Mexico,male,EN
29,18.82,Mexico,female,EN
24,19.80,Mexico,female,EN
18,19.20,Mexico,female,EN
26,19.53,Mexico,male,EN
21,19.30,Mexico,female,EN
20,18.45,Mexico,female,EN
31,18.65,Mexico,female,EN
19,19.08,Mexico,male,EN
21,18.95,Mexico,female,EN
23,18.13,Mexico,male,EN
23,19.62,Mexico,female,EN
25,19.36,Mexico,male,EN
33,19.27,Mexico,male,EN
19,18.56,Mexico,male,EN
28,19.02,Mexico,male,EN
19,19.01,Mexico,female,EN
21,19.99,Mexico,female,EN
28,19.12,Mexico,male,EN
18,19.05,Mexico,male,EN
20,18.79,Mexico,female,EN
17,18.60,Mexico,male,EN
26,19.09,Mexico,male,EN
24,19.83,Mexico,male,EN
27,19.83,Mexico,male,EN
28,18.24,Mexico,female,EN
24,18.33,Mexico,female,EN
30,18.97,Mexico,male,EN
18,19.71,Mexico,male,EN
31,18.21,Mexico,female,EN
22,18.37,Mexico,female,EN
20,18.56,Mexico,male,EN
20,18.31,Mexico,male,EN
23,19.78,Mexico,female,EN
21,19.79,Mexico,male,EN
20,18.70,Mexico,male,EN
15,19.90,Mexico,male,EN
18,19.43,Mexico,male,EN
32,19.37,Mexico,female,EN
22,18.70,Mexico,male,EN
21,19.82,Mexico,female,EN
24,18.75,Mexico,male,EN
26,18.28,Mexico,female,EN
23,18.54,Mexico,female,EN
23,18.57,Mexico,female,EN
19,19.99,Mexico,female,EN
26,19.95,Mexico,female,EN
30,18.40,Mexico,female,EN
22,20.01,Mexico,female,EN
16,18.40,Mexico,female,EN
23,20.11,Mexico,male,EN
25,18.79,Mexico,male,EN
28,19.07,Mexico,male,EN
25,18.75,Mexico,male,EN
18,18.84,Mexico,male,EN
23,18.80,Mexico,male,EN
28,18.60,Mexico,female,EN
26,19.34,Mexico,female,EN
19,18.95,Mexico,female,EN
29,18.96,Mexico,female,EN
26,19.30,Mexico,female,EN
31,19.04,Mexico,female,EN
30,19.31,Mexico,female,EN
20,18.72,Mexico,female,EN
27,18.42,Mexico,male,EN
21,19.09,Mexico,female,EN
19,19.60,Mexico,male,EN
20,20.09,Mexico,male,EN
20,19.95,Mexico,male,EN
22,19.97,Mexico,female,EN
21,19.11,Mexico,female,EN
25,18.50,Mexico,female,EN
27,18.62,Mexico,female,EN
23,19.76,Mexico,male,EN
25,19.99,Mexico,female,EN
21,18.63,Mexico,male,EN
26,18.19,Mexico,female,EN
21,19.74,Mexico,male,EN
17,18.87,Mexico,female,EN
20,18.50,Mexico,female,EN
25,19.99,Mexico,male,EN
21,19.07,Mexico,female,EN
18,18.94,Mexico,male,EN
21,18.93,Mexico,female,EN
26,18.98,Mexico,male,EN
23,19.90,Mexico,male,EN
20,19.09,Mexico,male,EN
26,18.16,Mexico,female,EN
24,19.78,Mexico,male,EN
31,20.07,Mexico,female,EN
23,18.21,Mexico,female,EN
26,18.58,Mexico,male,EN
24,18.94,Mexico,female,EN
22,20.11,Mexico,male,EN
25,19.11,Mexico,male,EN
25,18.98,Mexico,male,EN
15,18.55,Mexico,male,EN
19,18.80,Mexico,male,EN
19,18.76,Mexico,male,EN
21,18.46,Mexico,male,EN
27,18.78,Mexico,female,EN
26,18.92,Mexico,male,EN
18,19.20,Mexico,female,EN
28,18.92,Mexico,female,EN
15,20.01,Mexico,male,EN
17,19.41,Mexico,female,EN
16,19.40,Mexico,male,EN
17,19.40,Mexico,male,EN
21,18.60,Mexico,male,EN
22,20.39,Mexico,female,EN
22,19.18,Mexico,female,EN
18,18.70,Mexico,female,EN
27,19.32,Mexico,female,EN
27,18.41,Mexico,female,EN
22,18.95,Mexico,female,EN
22,18.28,Mexico,female,EN
24,18.47,Mexico,male,EN
17,18.61,Mexico,female,EN
18,19.87,Mexico,male,EN
28,18.46,Mexico,female,EN
19,18.69,Mexico,male,EN
21,18.68,Mexico,female,EN
31,19.59,Mexico,female,EN
21,18.94,Mexico,female,EN
25,19.09,Mexico,male,EN
16,18.25,Mexico,male,EN
17,19.80,Mexico,male,EN
25,18.97,Mexico,female,EN
21,18.71,Mexico,female,EN
23,Mexico,Mexico,female,EN
20,19.23,Mexico,male,EN
19,19.10,Mexico,female,EN
16,19.16,Mexico,male,EN
27,18.92,Mexico,male,EN
25,20.27,Mexico,female,EN
24,18.34,Mexico,female,EN
20,20.40,Mexico,male,EN
20,19.51,North America,male,EN
20,19.80,Mexico,female,EN
24,19.79,Mexico,female,EN
22,19.27,Mexico,male,EN
21,20.16,Mexico,female,EN
26,18.93,Mexico,female,EN
24,19.27,Mexico,female,EN
14,18.52,Mexico,male,EN
29,21.17,Mexico,female,EN
31,20.01,Mexico,male,EN
17,18.42,Mexico,female,EN
24,19.02,Mexico,female,EN
24,18.40,Mexico,female,EN
21,20.12,Mexico,female,EN
19,19.80,Mexico,female,EN
25,19.27,Mexico,male,EN
30,18.46,Mexico,female,EN
21,18.37,Mexico,female,EN
29,18.48,Mexico,female,EN
24,19.36,Mexico,female,EN
20,20.35,Mexico,male,EN
24,19.81,Mexico,male,EN
27,19.81,Mexico,male,EN
23,18.48,Mexico,female,EN
26,18.23,Mexico,female,EN
24,18.35,Mexico,female,EN
23,18.91,Mexico,female,EN
23,18.72,Mexico,female,EN
20,19.23,Mexico,female,EN
24,19.63,Mexico,male,EN
26,22.38,Mexico,male,EN
26,18.14,Mexico,male,EN
21,18.98,Mexico,female,EN
20,20.60,Mexico,female,EN
22,19.56,Mexico,female,EN
23,18.71,Mexico,female,EN
20,19.36,Mexico,male,EN
21,19.32,Mexico,female,EN
31,18.41,Mexico,female,EN
26,18.93,Mexico,female,EN
26,19.34,Mexico,female,EN
26,20.09,Mexico,male,EN
24,18.35,Mexico,male,EN
18,19.05,Mexico,male,EN
14,19.12,Mexico,female,EN
27,18.80,Mexico,female,EN
19,19.72,Mexico,male,EN
20,19.07,Mexico,male,EN
24,18.83,Mexico,male,EN
20,19.21,Mexico,male,EN
24,18.66,Mexico,male,EN
23,19.08,Mexico,female,EN
26,18.35,Mexico,female,EN
22,19.86,Mexico,male,EN
25,19.22,Mexico,male,EN
28,19.48,Mexico,female,EN
29,19.12,Mexico,male,EN
23,18.25,Mexico,female,EN
29,18.59,Mexico,male,EN
26,19.59,Mexico,male,EN
23,19.36,Mexico,female,EN
34,18.56,Mexico,female,EN
27,18.44,Mexico,female,EN
29,18.88,Mexico,female,EN
19,20.14,Mexico,male,EN
17,18.58,Mexico,male,EN
26,18.55,Mexico,female,EN
18,19.37,Mexico,male,EN
25,18.66,Mexico,male,EN
21,18.69,Mexico,male,EN
21,18.43,Mexico,male,EN
20,18.33,Mexico,male,EN
22,22.86,Mexico,male,EN
18,20.34,Mexico,female,EN
17,19.91,Mexico,male,EN
28,19.58,Mexico,male,EN
22,19.93,Mexico,male,EN
29,18.52,Mexico,female,EN
25,18.23,Mexico,female,EN
24,21.63,Mexico,female,EN
19,20.23,Mexico,female,EN
24,23.61,Mexico,male,EN
31,18.64,Mexico,female,EN
18,19.10,Mexico,female,EN
23,19.37,Mexico,female,EN
27,19.59,Mexico,male,EN
22,18.43,Mexico,female,EN
25,19.73,Mexico,male,EN
23,19.48,Mexico,male,EN
23,20.87,Mexico,female,EN
29,20.33,Mexico,female,EN
21,20.04,Mexico,female,EN
27,19.76,Mexico,male,EN
22,18.33,Mexico,female,EN
29,18.56,Mexico,male,EN
26,18.39,Mexico,male,EN
29,18.21,South America,female,EN
21,18.34,North America,male,EN
27,19.91,Mexico,female,EN
22,18.60,Mexico,male,EN
29,18.97,Mexico,male,EN
32,18.66,Mexico,female,EN
22,19.35,Mexico,female,EN
16,19.69,Mexico,male,EN
21,18.48,Mexico,male,EN
24,Mexico,Mexico,female,EN
16,20.71,Mexico,male,EN
23,18.19,Mexico,male,EN
27,19.50,Mexico,female,EN
23,20.51,Mexico,male,EAAD
25,21.98,Mexico,male,EAAD
19,22.49,Mexico,male,EAAD
24,22.01,Mexico,male,EN
18,21.40,Mexico,female,EN
24,20.16,Mexico,female,EAAD
18,19.33,Mexico,female,EAAD
28,21.79,Mexico,female,EAAD
23,20.85,Mexico,female,EAAD
24,19.50,Mexico,male,ECSG
21,20.89,Mexico,male,ECSG
26,20.07,Mexico,female,EHE
16,19.15,Mexico,female,EHE
22,19.72,Mexico,female,EHE
21,21.95,Mexico,male,EHE
20,21.53,Mexico,female,EHE
24,22.03,Mexico,male,EIC
21,21.78,Mexico,male,EIC
21,21.00,Mexico,male,EIC
26,21.10,Mexico,female,EIC
19,19.53,Mexico,male,EIC
30,23.96,Mexico,male,EN
29,21.62,Mexico,female,EN
23,20.84,Mexico,female,EIC
30,21.87,Mexico,male,EAAD
27,22.15,Mexico,male,EIC
22,20.30,Mexico,female,EAAD
26,20.17,Mexico,male,EIC
18,21.89,Mexico,female,EN
19,24.57,Mexico,female,EAAD
25,23.06,Mexico,male,EIC
22,19.82,Mexico,male,EIC
22,21.42,Mexico,female,EIC
24,20.57,Mexico,male,EIC
29,23.10,Mexico,male,EIC
26,18.97,Mexico,male,EIC
24,21.52,Mexico,male,EIC
24,22.16,Mexico,male,EIC
33,20.31,Mexico,male,EIC
24,20.22,Mexico,female,EHE
21,22.30,Mexico,male,EIC
28,22.50,Mexico,male,EAAD
26,21.06,Mexico,female,EIC
28,21.36,Mexico,male,EIC
20,23.90,Mexico,male,EIC
34,21.99,Mexico,female,EIC
30,22.00,Mexico,male,EIC
25,20.01,Mexico,male,EN
20,23.72,Mexico,male,EN
27,19.78,Mexico,male,EN
20,20.14,Mexico,female,EAAD
19,24.47,Mexico,male,EAAD
21,20.07,Mexico,female,ECSG
22,23.27,Mexico,female,EHE
20,22.63,Mexico,male,EIC
28,22.46,Mexico,female,EIC
26,22.24,Mexico,female,EIC
22,19.26,Mexico,male,EN
19,22.17,Mexico,female,EN
17,23.32,Mexico,male,EN
31,19.97,Mexico,male,EIC
19,21.10,Mexico,male,EIC
21,20.12,Mexico,male,EIC
28,23.66,Mexico,male,EAAD
24,19.41,Mexico,male,EAAD
21,20.09,Mexico,female,EAAD
27,33.83,Mexico,female,EAAD
22,21.45,Mexico,male,EAAD
20,21.83,Mexico,male,EAAD
19,19.25,Mexico,male,EAAD
24,21.32,Mexico,male,ECSG
26,20.75,Mexico,female,ECSG
18,20.62,Mexico,female,EHE
15,21.81,Mexico,female,EIC
18,21.72,Mexico,male,EIC
23,22.14,Mexico,male,EIC
22,20.31,Mexico,male,EIC
22,23.72,Mexico,male,EIC
27,21.20,Mexico,male,EIC
19,21.05,Mexico,male,EIC
28,21.16,Mexico,male,EIC
19,23.55,Mexico,male,EIC
18,20.66,Mexico,male,EIC
18,20.22,Mexico,male,EIC
21,21.28,Mexico,male,EIC
20,20.62,Mexico,male,EIC
27,21.46,Mexico,male,EIC
24,22.29,Mexico,male,EIC
30,22.19,Mexico,male,EIC
23,20.92,Mexico,male,EIC
25,19.33,Mexico,male,EIC
18,20.59,Mexico,male,EIC
20,21.14,Mexico,female,EIC
25,19.72,Mexico,male,EIC
14,22.51,Mexico,female,EIC
22,23.61,Mexico,male,EIC
24,22.08,Mexico,male,EIC
20,22.09,Mexico,male,EIC
27,23.08,Mexico,male,EIC
21,26.21,Mexico,male,EN
29,20.87,Mexico,female,EN
26,22.89,Mexico,male,EN
18,20.14,Mexico,male,EN
27,21.31,Mexico,female,EN
29,22.20,Mexico,female,EN
23,North America,North America,female,EN
22,20.14,Mexico,female,EAAD
24,23.93,Mexico,female,EAAD
20,20.56,Mexico,female,EAAD
24,21.83,Mexico,female,EHE
28,23.68,Mexico,male,EIC
23,21.08,Mexico,male,EIC
24,21.02,Mexico,female,EIC
19,22.13,Mexico,female,EIC
19,19.55,Mexico,male,EIC
23,21.41,Mexico,male,EIC
29,21.25,Mexico,male,EIC
24,20.28,Mexico,male,EIC
28,20.15,Mexico,male,EIC
24,20.01,Mexico,male,EIC
24,22.36,Mexico,female,EIC
25,21.98,Mexico,male,EIC
22,21.50,Mexico,male,EIC
22,20.47,Mexico,male,EIC
23,20.56,Mexico,male,EIC
19,19.73,Mexico,male,EIC
28,23.68,Mexico,male,EIC
22,19.52,Mexico,female,EN
28,20.17,Mexico,male,EN
17,21.55,Mexico,female,ECSG
25,22.72,Mexico,female,EHE
15,22.52,Mexico,female,EHE
24,33.64,Mexico,male,EHE
18,22.07,Mexico,male,EHE
26,23.94,Mexico,male,EHE
19,24.49,Mexico,female,EAAD
20,21.46,Mexico,female,EHE
18,20.44,Mexico,female,EHE
27,21.09,Mexico,male,EHE
29,19.35,Mexico,male,ECSG
20,21.34,Mexico,female,EHE
20,21.43,Mexico,male,EHE
19,21.20,Mexico,female,EIC
18,21.39,Mexico,female,EIC
25,20.29,Mexico,female,EMCS
25,21.65,Mexico,female,EN
18,22.56,Mexico,male,EN
22,20.47,Mexico,female,EAAD
18,19.28,Mexico,female,EIC
23,21.01,Mexico,male,EN
29,19.93,Mexico,male,EN
