clave.uf,nombre.uf,disciplina,unidades,creditos,horas.clase,horas.laboratorio,horas.atencion
PH5019,Introducción a las ciencias sociales,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH3025,Empresa y gestión I,PH,8,4,3,2,5
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3027,Política global I,PH,8,4,3,2,5
PD5009,Introducción a los negocios,PD,6,3,3,0,3
PD5009,Introducción a los negocios,PD,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH4021,Retos del México actual,PH,8,4,5,0,5
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3000,Empresa y gestión I,PH,6,3,3,0,3
PH5000,Empresa y gestión III,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5020,"Economía, finanzas y comercio global",PH,6,3,3,0,3
PH5020,"Economía, finanzas y comercio global",PH,6,3,3,0,3
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH6033,"Ciudadanía, responsabilidad y sociedad civil",PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PD3011,Psicología I,PD,6,3,3,0,3
PD5013,"Creatividad, innovación y negocios",PD,6,3,3,0,3
PD5019,Competencias para el éxito universitario,PD,6,3,3,0,3
PH5019,Introducción a las ciencias sociales,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH6027,Introducción al derecho: Participación ciudadana,PH,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PD3011,Psicología I,PD,6,3,3,0,3
PD5014,Psicología III,PD,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3023,Investigación I,PH,2,1,2,0,2
PH5023,Agenda global contemporánea,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5028,"Mercadotecnia, descubriendo los insights del consumidor",PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH6053,Política Global IV,PH,8,4,3,2,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH5025,"Creación, gestión y transformación de empresas",PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3025,Empresa y gestión I,PH,8,4,3,2,5
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH5024,Administración y contabilidad financiera,PH,6,3,3,0,3
PH5025,"Creación, gestión y transformación de empresas",PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH5050,Política global III,PH,8,4,3,2,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH5027,"Introducción a la política, economía y finanzas",PH,6,3,3,0,3
PH5027,"Introducción a la política, economía y finanzas",PH,6,3,3,0,3
PD5017,Teoría del conocimiento III,PD,4,2,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH4021,Retos del México actual,PH,8,4,5,0,5
PH6040,Pensamiento filosófico,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5029,Introducción al derecho y la economía internacional,PH,6,3,3,0,3
PH5029,Introducción al derecho y la economía internacional,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5023,Agenda global contemporánea,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PD5020,Negocios digitales,PD,6,3,3,0,3
PD5020,Negocios digitales,PD,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PD5017,Teoría del conocimiento III,PD,4,2,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH5010,Negocios y comunicación de clase mundial,PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3028,Economía I,PH,8,4,3,2,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PD5011,Negocios en el siglo XXI,PD,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3027,Política global I,PH,8,4,3,2,5
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PH3023,Investigación I,PH,2,1,2,0,2
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5025,"Creación, gestión y transformación de empresas",PH,6,3,3,0,3
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH6040,Pensamiento filosófico,PH,6,3,3,0,3
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PH6040,Pensamiento filosófico,PH,6,3,3,0,3
PD6014,Introducción a las finanzas y contabilidad,PD,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PT6000,El derecho en el mundo global,PT,6,3,3,0,3
PD5013,"Creatividad, innovación y negocios",PD,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3027,Política global I,PH,8,4,3,2,5
PH5024,Administración y contabilidad financiera,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PD5009,Introducción a los negocios,PD,6,3,3,0,3
PD5009,Introducción a los negocios,PD,6,3,3,0,3
PD5014,Psicología III,PD,6,3,3,0,3
PD5017,Teoría del conocimiento III,PD,4,2,3,0,3
PD5017,Teoría del conocimiento III,PD,4,2,3,0,3
PD5018,Psicología III,PD,8,4,3,2,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH5023,Agenda global contemporánea,PH,6,3,3,0,3
PH5033,Investigación III,PH,2,1,2,0,2
PH5033,Investigación III,PH,2,1,2,0,2
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH5029,Introducción al derecho y la economía internacional,PH,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH5054,"Diversidad, inclusión y poder",PH,6,3,3,0,3
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PD5007,Formación emprendedora,PD,6,3,3,0,3
PD5017,Teoría del conocimiento III,PD,4,2,3,0,3
PD5019,Competencias para el éxito universitario,PD,6,3,3,0,3
PD5019,Competencias para el éxito universitario,PD,6,3,3,0,3
PD5019,Competencias para el éxito universitario,PD,6,3,3,0,3
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3023,Investigación I,PH,2,1,2,0,2
PH3025,Empresa y gestión I,PH,8,4,3,2,5
PH3025,Empresa y gestión I,PH,8,4,3,2,5
PH3027,Política global I,PH,8,4,3,2,5
PH5033,Investigación III,PH,2,1,2,0,2
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5052,Claves de la felicidad para el florecimiento humano,PH,6,3,3,0,3
PD3013,Teoría del conocimiento I,PD,4,2,3,0,3
PH3023,Investigación I,PH,2,1,2,0,2
PH3025,Empresa y gestión I,PH,8,4,3,2,5
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH2008,Sociedad contemporánea siglo XX,PH,8,4,5,0,5
PH2009,Conflicto y reconstrucción en la sociedad contemporánea,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH5033,Investigación III,PH,2,1,2,0,2
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH6033,"Ciudadanía, responsabilidad y sociedad civil",PH,6,3,3,0,3
PH5026,El mundo de las humanidades,PH,6,3,3,0,3
PH5034,Actores y perspectivas multiculturales,PH,6,3,3,0,3
PH5047,Proyecto de negocios y finanzas,PH,6,3,3,0,3
PH5019,Introducción a las ciencias sociales,PH,6,3,3,0,3
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH4022,México en la agenda global,PH,8,4,5,0,5
PD3011,Psicología I,PD,6,3,3,0,3
PD3011,Psicología I,PD,6,3,3,0,3
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH2009,Conflicto y reconstrucción en la sociedad contemporánea,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH3025,Empresa y gestión I,PH,8,4,3,2,5
PH5039,Empresa y gestión III,PH,8,4,3,2,5
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH1009I,Liberalismo y expansión en la sociedad industrial,PH,6,3,3,0,3
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH1009,Liberalismo y expansión en la sociedad industrial,PH,8,4,5,0,5
PH2008,Sociedad contemporánea siglo XX,PH,8,4,5,0,5
PH2008,Sociedad contemporánea siglo XX,PH,8,4,5,0,5
PH2008,Sociedad contemporánea siglo XX,PH,8,4,5,0,5
PH5019,Introducción a las ciencias sociales,PH,6,3,3,0,3
PH4021,Retos del México actual,PH,8,4,5,0,5
PD5009,Introducción a los negocios,PD,6,3,3,0,3
PD6013,Dinámica de los negocios: estrategias para la innovación y el cambio,PD,6,3,3,0,3
PH5026,El mundo de las humanidades,PH,6,3,3,0,3
PH5046,Proyecto de ciudadanía,PH,6,3,3,0,3
PH6052,Proyecto aplicado de negocios y finanzas,PH,6,3,3,0,3
PH6052,Proyecto aplicado de negocios y finanzas,PH,6,3,3,0,3
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3021,Globalización y sus retos,PH,8,4,5,0,5
PH1008,Sociedad contemporánea siglo XIX,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH3019,Perspectivas del mundo actual,PH,8,4,5,0,5
PH2009,Conflicto y reconstrucción en la sociedad contemporánea,PH,8,4,5,0,5
OD2005B,Procedimientos anestésicos en odontología,OD,10.7,4,12,0,16
OD2005B,Procedimientos anestésicos en odontología,OD,10.7,4,12,0,16
OD2005B,Procedimientos anestésicos en odontología,OD,10.7,4,12,0,16
OD2009B,Manejo quirúrgico y protésico en odontología,OD,10.7,4,12,0,16
OD2011B,Rehabilitación protésica en el paciente odontológico,OD,10.7,4,12,0,16
OD2030,Cirugía maxilofacial,OD,2.7,1,3,0,4
OD2004B,Protocolos de adhesión,OD,10.7,4,12,0,16
OD2004B,Protocolos de adhesión,OD,10.7,4,12,0,16
OD2004B,Protocolos de adhesión,OD,10.7,4,12,0,16
OD2004B,Protocolos de adhesión,OD,10.7,4,12,0,16
OD2004B,Protocolos de adhesión,OD,10.7,4,12,0,16
OD2004B,Protocolos de adhesión,OD,10.7,4,12,0,16
OD2004B,Protocolos de adhesión,OD,10.7,4,12,0,16
OD2010B,Alternativas protésicas para el paciente odontológico,OD,10.7,4,12,0,16
OD2010B,Alternativas protésicas para el paciente odontológico,OD,10.7,4,12,0,16
OD2010B,Alternativas protésicas para el paciente odontológico,OD,10.7,4,12,0,16
OD2010B,Alternativas protésicas para el paciente odontológico,OD,10.7,4,12,0,16
OD2032,Medicina en odontología,OD,2.7,1,3,0,4
OD3042,Cariología y odontología conservadora,OD,8,3,3,0,6
OD2019,Operatoria dental,OD,2.7,1,3,0,4
OD2031,Prótesis parcial removible,OD,2.7,1,3,0,4
OD2006B,Fundamentos quirúrgicos en odontología,OD,10.7,4,12,0,16
OD2006B,Fundamentos quirúrgicos en odontología,OD,10.7,4,12,0,16
OD2006B,Fundamentos quirúrgicos en odontología,OD,10.7,4,12,0,16
OD2006B,Fundamentos quirúrgicos en odontología,OD,10.7,4,12,0,16
OD2006B,Fundamentos quirúrgicos en odontología,OD,10.7,4,12,0,16
OD2006B,Fundamentos quirúrgicos en odontología,OD,10.7,4,12,0,16
OD2006B,Fundamentos quirúrgicos en odontología,OD,10.7,4,12,0,16
OD2009B,Manejo quirúrgico y protésico en odontología,OD,10.7,4,12,0,16
OD2011B,Rehabilitación protésica en el paciente odontológico,OD,10.7,4,12,0,16
OD2020,Farmacología odontológica,OD,2.7,1,3,0,4
OD2020,Farmacología odontológica,OD,2.7,1,3,0,4
OD2028,Cirugía oral,OD,2.7,1,3,0,4
OD2033,Infecciones odontogénicas,OD,2.7,1,3,0,4
OD2005B,Procedimientos anestésicos en odontología,OD,10.7,4,12,0,16
OD2005B,Procedimientos anestésicos en odontología,OD,10.7,4,12,0,16
OD2005B,Procedimientos anestésicos en odontología,OD,10.7,4,12,0,16
OD2005B,Procedimientos anestésicos en odontología,OD,10.7,4,12,0,16
OD2009B,Manejo quirúrgico y protésico en odontología,OD,10.7,4,12,0,16
OD2009B,Manejo quirúrgico y protésico en odontología,OD,10.7,4,12,0,16
OD2011B,Rehabilitación protésica en el paciente odontológico,OD,10.7,4,12,0,16
OD2011B,Rehabilitación protésica en el paciente odontológico,OD,10.7,4,12,0,16
OD2014B,Ortodoncia y ortopedia,OD,10.7,4,12,0,16
OD3021,Clínica de odontología pediátrica y ortodoncia,OD,8,3,0,6,6
OD3045,Odontología multidisciplinaria,OD,8,3,3,0,6
OD2019,Operatoria dental,OD,2.7,1,3,0,4
OD2020,Farmacología odontológica,OD,2.7,1,3,0,4
OD3018,Clínica de odontología integral II,OD,8,3,0,6,6
OD3043,Odontología integradora,OD,8,3,3,0,6
